ID_cleaned,job_title,salary_usd,salary_distribution_usd,experience_level_cleaned,employment_type_cleaned,company_location,company_size_cleaned,employee_residence,education_required,years_experience,industry
6801,ML Ops Engineer,113568,"100,000 - 120,000 USD",Mid-level,Freelance,United Kingdom,Medium,United States,Master,3,Telecommunications
6802,Data Engineer,58988,"40,000 - 60,000 USD",Mid-level,Freelance,Ireland,Small,Ireland,Master,4,Government
6803,NLP Engineer,161648,"160,000 - 180,000 USD",Executive,Part-Time,Singapore,Small,Singapore,Bachelor,16,Telecommunications
6804,Research Scientist,80147,"80,000 - 100,000 USD",Entry-level,Full-Time,France,Large,United States,Associate,0,Real Estate
6805,AI Consultant,95646,"80,000 - 100,000 USD",Senior,Full-Time,Ireland,Small,Ireland,Associate,8,Automotive
6806,AI Software Engineer,137712,"120,000 - 140,000 USD",Executive,Freelance,South Korea,Medium,South Korea,Associate,13,Healthcare
6807,AI Software Engineer,71599,"60,000 - 80,000 USD",Senior,Part-Time,Israel,Small,Israel,Associate,5,Manufacturing
6808,AI Specialist,200600,"More than 180,000 USD",Executive,Part-Time,France,Large,Switzerland,Bachelor,19,Education
6809,AI Architect,101814,"100,000 - 120,000 USD",Senior,Part-Time,South Korea,Medium,South Korea,Master,6,Manufacturing
6810,AI Product Manager,66362,"60,000 - 80,000 USD",Mid-level,Part-Time,India,Large,India,PhD,3,Healthcare
6811,Autonomous Systems Engineer,135589,"120,000 - 140,000 USD",Executive,Full-Time,Finland,Small,Finland,Associate,19,Healthcare
6812,Robotics Engineer,42004,"40,000 - 60,000 USD",Entry-level,Contract,Israel,Small,Sweden,PhD,1,Consulting
6813,Data Scientist,126054,"120,000 - 140,000 USD",Senior,Part-Time,United Kingdom,Medium,United Kingdom,PhD,7,Telecommunications
6814,Data Engineer,141799,"140,000 - 160,000 USD",Mid-level,Part-Time,Norway,Medium,Canada,Bachelor,4,Real Estate
6815,AI Consultant,100128,"100,000 - 120,000 USD",Senior,Freelance,South Korea,Medium,Sweden,Associate,9,Consulting
6816,Research Scientist,76629,"60,000 - 80,000 USD",Entry-level,Contract,Norway,Medium,Sweden,Bachelor,0,Retail
6817,AI Research Scientist,52575,"40,000 - 60,000 USD",Mid-level,Full-Time,Austria,Small,Austria,Bachelor,2,Retail
6818,Data Engineer,149691,"140,000 - 160,000 USD",Executive,Freelance,France,Large,France,PhD,13,Healthcare
6819,NLP Engineer,54907,"40,000 - 60,000 USD",Entry-level,Contract,South Korea,Medium,South Korea,Associate,0,Healthcare
6820,NLP Engineer,228761,"More than 180,000 USD",Executive,Freelance,Australia,Large,Australia,Master,11,Government
6821,Data Engineer,162134,"160,000 - 180,000 USD",Mid-level,Part-Time,Switzerland,Large,Switzerland,Master,3,Education
6822,AI Software Engineer,97538,"80,000 - 100,000 USD",Senior,Freelance,Japan,Medium,Japan,Bachelor,7,Retail
6823,Deep Learning Engineer,163381,"160,000 - 180,000 USD",Executive,Freelance,Ireland,Large,Ireland,Master,10,Transportation
6824,Autonomous Systems Engineer,94529,"80,000 - 100,000 USD",Senior,Contract,China,Medium,China,Master,7,Telecommunications
6825,Data Analyst,55725,"40,000 - 60,000 USD",Entry-level,Part-Time,Germany,Medium,Germany,Master,0,Media
6826,Research Scientist,267215,"More than 180,000 USD",Executive,Part-Time,Denmark,Small,United States,Associate,10,Automotive
6827,Head of AI,197931,"More than 180,000 USD",Executive,Part-Time,Denmark,Small,Denmark,Associate,13,Finance
6828,AI Product Manager,137900,"120,000 - 140,000 USD",Senior,Full-Time,Singapore,Small,Singapore,Master,8,Real Estate
6829,AI Consultant,83929,"80,000 - 100,000 USD",Mid-level,Contract,Germany,Medium,Germany,Bachelor,4,Consulting
6830,AI Research Scientist,216227,"More than 180,000 USD",Executive,Part-Time,Denmark,Medium,Denmark,Associate,17,Automotive
6831,AI Software Engineer,173425,"160,000 - 180,000 USD",Senior,Full-Time,Denmark,Small,Denmark,Associate,7,Automotive
6832,Machine Learning Researcher,233862,"More than 180,000 USD",Executive,Freelance,Singapore,Large,Singapore,Bachelor,11,Gaming
6833,Principal Data Scientist,110678,"100,000 - 120,000 USD",Senior,Part-Time,Japan,Large,Austria,Master,8,Energy
6834,AI Specialist,97017,"80,000 - 100,000 USD",Mid-level,Freelance,Singapore,Small,Singapore,Bachelor,4,Healthcare
6835,NLP Engineer,51383,"40,000 - 60,000 USD",Entry-level,Freelance,Israel,Large,Israel,Bachelor,1,Technology
6836,AI Consultant,42188,"40,000 - 60,000 USD",Entry-level,Full-Time,Israel,Small,Australia,Associate,1,Retail
6837,AI Software Engineer,65329,"60,000 - 80,000 USD",Mid-level,Freelance,India,Large,India,Master,3,Government
6838,Data Scientist,196404,"More than 180,000 USD",Executive,Full-Time,United States,Large,United States,Bachelor,19,Consulting
6839,NLP Engineer,80021,"80,000 - 100,000 USD",Entry-level,Freelance,Singapore,Large,Singapore,Associate,0,Gaming
6840,Data Engineer,152442,"140,000 - 160,000 USD",Executive,Part-Time,Japan,Medium,India,Associate,18,Government
6841,AI Software Engineer,138403,"120,000 - 140,000 USD",Mid-level,Freelance,Norway,Medium,Norway,Master,3,Retail
6842,AI Software Engineer,66443,"60,000 - 80,000 USD",Entry-level,Part-Time,Australia,Small,Australia,Associate,1,Finance
6843,Machine Learning Engineer,135299,"120,000 - 140,000 USD",Senior,Part-Time,United Kingdom,Medium,United Kingdom,Master,9,Technology
6844,AI Specialist,128209,"120,000 - 140,000 USD",Executive,Part-Time,Israel,Large,Israel,Master,12,Healthcare
6845,AI Specialist,86408,"80,000 - 100,000 USD",Entry-level,Part-Time,United Kingdom,Large,Japan,Associate,1,Retail
6846,Machine Learning Researcher,115052,"100,000 - 120,000 USD",Mid-level,Full-Time,Netherlands,Medium,Netherlands,Master,4,Retail
6847,Head of AI,33804,"Less than 40,000 USD",Entry-level,Contract,India,Small,India,Associate,1,Government
6848,Computer Vision Engineer,90572,"80,000 - 100,000 USD",Senior,Contract,Finland,Small,Finland,Master,5,Automotive
6849,AI Specialist,98968,"80,000 - 100,000 USD",Senior,Contract,Singapore,Small,Singapore,PhD,5,Consulting
6850,Research Scientist,65296,"60,000 - 80,000 USD",Mid-level,Part-Time,South Korea,Medium,South Korea,Bachelor,2,Gaming
6851,Machine Learning Engineer,97307,"80,000 - 100,000 USD",Mid-level,Part-Time,Netherlands,Small,Netherlands,Associate,2,Transportation
6852,AI Consultant,89246,"80,000 - 100,000 USD",Mid-level,Part-Time,Sweden,Small,Sweden,PhD,3,Technology
6853,Data Analyst,113254,"100,000 - 120,000 USD",Executive,Contract,China,Small,China,Bachelor,13,Automotive
6854,NLP Engineer,105084,"100,000 - 120,000 USD",Mid-level,Freelance,Singapore,Large,Singapore,Associate,4,Telecommunications
6855,AI Consultant,60401,"60,000 - 80,000 USD",Mid-level,Part-Time,Japan,Large,Japan,Associate,4,Gaming
6856,AI Architect,123730,"120,000 - 140,000 USD",Executive,Freelance,Ireland,Small,Ireland,PhD,19,Education
6857,Autonomous Systems Engineer,57169,"40,000 - 60,000 USD",Entry-level,Contract,Japan,Large,Austria,Master,1,Retail
6858,Deep Learning Engineer,130727,"120,000 - 140,000 USD",Executive,Freelance,Austria,Small,Austria,Associate,10,Healthcare
6859,AI Architect,256966,"More than 180,000 USD",Executive,Freelance,Canada,Large,Canada,Associate,10,Real Estate
6860,AI Consultant,72663,"60,000 - 80,000 USD",Entry-level,Freelance,United Kingdom,Large,United Kingdom,PhD,0,Telecommunications
6861,Principal Data Scientist,57892,"40,000 - 60,000 USD",Mid-level,Freelance,Israel,Medium,Israel,Associate,3,Transportation
6862,Data Engineer,235424,"More than 180,000 USD",Executive,Part-Time,Denmark,Small,Canada,Master,19,Healthcare
6863,NLP Engineer,152491,"140,000 - 160,000 USD",Executive,Freelance,Israel,Small,Israel,Master,16,Consulting
6864,Data Engineer,117720,"100,000 - 120,000 USD",Mid-level,Part-Time,France,Large,France,Master,2,Education
6865,ML Ops Engineer,145834,"140,000 - 160,000 USD",Senior,Freelance,Sweden,Medium,Sweden,PhD,6,Media
6866,Autonomous Systems Engineer,63289,"60,000 - 80,000 USD",Mid-level,Freelance,Ireland,Small,Denmark,Associate,4,Healthcare
6867,AI Specialist,78060,"60,000 - 80,000 USD",Entry-level,Part-Time,Canada,Large,Canada,Master,1,Gaming
6868,AI Specialist,160195,"160,000 - 180,000 USD",Senior,Part-Time,United States,Large,Japan,Master,5,Manufacturing
6869,AI Research Scientist,172544,"160,000 - 180,000 USD",Executive,Full-Time,Austria,Medium,Austria,Associate,16,Education
6870,NLP Engineer,43218,"40,000 - 60,000 USD",Entry-level,Full-Time,Austria,Medium,United Kingdom,Associate,0,Telecommunications
6871,ML Ops Engineer,146162,"140,000 - 160,000 USD",Senior,Contract,Norway,Small,India,Master,8,Telecommunications
6872,AI Research Scientist,59763,"40,000 - 60,000 USD",Entry-level,Part-Time,Austria,Large,Austria,Associate,0,Consulting
6873,Machine Learning Engineer,174326,"160,000 - 180,000 USD",Senior,Part-Time,Sweden,Large,Sweden,Bachelor,7,Telecommunications
6874,Data Engineer,233158,"More than 180,000 USD",Executive,Full-Time,Australia,Large,Australia,Associate,10,Transportation
6875,AI Architect,76830,"60,000 - 80,000 USD",Entry-level,Full-Time,Sweden,Large,Sweden,PhD,0,Transportation
6876,NLP Engineer,89822,"80,000 - 100,000 USD",Mid-level,Part-Time,Singapore,Large,Singapore,Master,4,Energy
6877,Autonomous Systems Engineer,121014,"120,000 - 140,000 USD",Executive,Freelance,Israel,Large,Israel,Master,17,Consulting
6878,Robotics Engineer,201055,"More than 180,000 USD",Executive,Freelance,Canada,Large,Canada,Associate,10,Real Estate
6879,Computer Vision Engineer,84302,"80,000 - 100,000 USD",Mid-level,Full-Time,Singapore,Small,Singapore,Associate,2,Real Estate
6880,Autonomous Systems Engineer,225505,"More than 180,000 USD",Executive,Part-Time,Singapore,Small,Singapore,PhD,18,Energy
6881,Data Scientist,72272,"60,000 - 80,000 USD",Mid-level,Contract,Australia,Small,Austria,Associate,2,Energy
6882,Deep Learning Engineer,97608,"80,000 - 100,000 USD",Mid-level,Freelance,Denmark,Small,Austria,Associate,2,Energy
6883,Machine Learning Engineer,83754,"80,000 - 100,000 USD",Entry-level,Part-Time,Canada,Large,Canada,Master,1,Telecommunications
6884,Data Engineer,60780,"60,000 - 80,000 USD",Entry-level,Full-Time,Israel,Large,Austria,Bachelor,0,Transportation
6885,AI Research Scientist,151161,"140,000 - 160,000 USD",Senior,Freelance,Switzerland,Small,Australia,Master,7,Media
6886,NLP Engineer,85261,"80,000 - 100,000 USD",Entry-level,Contract,Australia,Large,Australia,Master,0,Technology
6887,Research Scientist,103737,"100,000 - 120,000 USD",Mid-level,Full-Time,Australia,Medium,Australia,Master,2,Finance
6888,AI Consultant,52362,"40,000 - 60,000 USD",Mid-level,Freelance,Finland,Medium,Finland,Master,2,Government
6889,Autonomous Systems Engineer,105572,"100,000 - 120,000 USD",Senior,Freelance,Australia,Medium,Australia,Master,6,Real Estate
6890,Head of AI,98182,"80,000 - 100,000 USD",Mid-level,Full-Time,Australia,Small,Australia,Associate,2,Finance
6891,Data Analyst,113053,"100,000 - 120,000 USD",Entry-level,Contract,Switzerland,Large,Switzerland,Associate,0,Media
6892,AI Software Engineer,133412,"120,000 - 140,000 USD",Mid-level,Contract,Denmark,Large,Denmark,PhD,4,Government
6893,Data Scientist,75895,"60,000 - 80,000 USD",Entry-level,Full-Time,Switzerland,Small,Switzerland,Bachelor,1,Government
6894,Data Scientist,257296,"More than 180,000 USD",Executive,Contract,Netherlands,Medium,Ireland,Bachelor,10,Government
6895,NLP Engineer,126342,"120,000 - 140,000 USD",Senior,Part-Time,Australia,Large,Australia,Bachelor,7,Healthcare
6896,Computer Vision Engineer,145559,"140,000 - 160,000 USD",Senior,Contract,Sweden,Medium,Germany,Master,5,Manufacturing
6897,AI Consultant,99724,"80,000 - 100,000 USD",Entry-level,Part-Time,Switzerland,Large,Switzerland,PhD,0,Education
6898,AI Software Engineer,65801,"60,000 - 80,000 USD",Entry-level,Part-Time,Netherlands,Medium,Germany,PhD,0,Gaming
6899,AI Product Manager,73899,"60,000 - 80,000 USD",Senior,Contract,Ireland,Small,Ireland,Associate,6,Finance
6900,ML Ops Engineer,125706,"120,000 - 140,000 USD",Senior,Full-Time,Netherlands,Large,Netherlands,Associate,7,Real Estate
6901,Machine Learning Engineer,95822,"80,000 - 100,000 USD",Mid-level,Freelance,Australia,Medium,Norway,PhD,4,Retail
6902,AI Specialist,114608,"100,000 - 120,000 USD",Entry-level,Part-Time,Switzerland,Large,Norway,Master,1,Manufacturing
6903,Deep Learning Engineer,74408,"60,000 - 80,000 USD",Mid-level,Freelance,France,Small,France,Bachelor,3,Manufacturing
6904,AI Product Manager,45507,"40,000 - 60,000 USD",Entry-level,Freelance,China,Small,China,PhD,1,Finance
6905,Autonomous Systems Engineer,129224,"120,000 - 140,000 USD",Mid-level,Freelance,United States,Medium,United States,PhD,3,Healthcare
6906,NLP Engineer,38781,"Less than 40,000 USD",Entry-level,Contract,Japan,Small,Japan,Master,1,Retail
6907,Robotics Engineer,78557,"60,000 - 80,000 USD",Entry-level,Contract,United States,Small,United States,PhD,0,Consulting
6908,Machine Learning Engineer,80389,"80,000 - 100,000 USD",Mid-level,Contract,France,Large,France,PhD,3,Education
6909,AI Architect,141349,"140,000 - 160,000 USD",Senior,Full-Time,Singapore,Large,Norway,PhD,5,Consulting
6910,AI Architect,83994,"80,000 - 100,000 USD",Senior,Freelance,Austria,Small,Austria,Master,8,Consulting
6911,Autonomous Systems Engineer,146889,"140,000 - 160,000 USD",Senior,Contract,Switzerland,Medium,Switzerland,Bachelor,6,Education
6912,Data Engineer,101087,"100,000 - 120,000 USD",Executive,Full-Time,Japan,Small,Japan,Bachelor,18,Technology
6913,AI Specialist,105571,"100,000 - 120,000 USD",Senior,Freelance,India,Large,France,Associate,9,Retail
6914,Autonomous Systems Engineer,111195,"100,000 - 120,000 USD",Senior,Freelance,Germany,Medium,Germany,Associate,5,Retail
6915,Data Engineer,47073,"40,000 - 60,000 USD",Entry-level,Freelance,Ireland,Small,Ireland,Associate,0,Education
6916,AI Research Scientist,187698,"More than 180,000 USD",Senior,Contract,Norway,Medium,Norway,Master,7,Retail
6917,AI Software Engineer,58026,"40,000 - 60,000 USD",Entry-level,Freelance,Sweden,Small,Sweden,Bachelor,1,Energy
6918,Autonomous Systems Engineer,62788,"60,000 - 80,000 USD",Mid-level,Part-Time,South Korea,Medium,India,Master,2,Telecommunications
6919,AI Software Engineer,154530,"140,000 - 160,000 USD",Executive,Part-Time,China,Large,France,Master,10,Manufacturing
6920,Machine Learning Engineer,123172,"120,000 - 140,000 USD",Executive,Contract,Israel,Small,Finland,Associate,11,Government
6921,AI Product Manager,70163,"60,000 - 80,000 USD",Mid-level,Freelance,Netherlands,Small,Denmark,Associate,4,Transportation
6922,ML Ops Engineer,47244,"40,000 - 60,000 USD",Entry-level,Full-Time,Australia,Small,Australia,Master,0,Media
6923,Data Engineer,103559,"100,000 - 120,000 USD",Mid-level,Contract,Germany,Large,Germany,Master,2,Media
6924,Machine Learning Researcher,136719,"120,000 - 140,000 USD",Senior,Full-Time,Sweden,Medium,India,Bachelor,9,Energy
6925,Machine Learning Researcher,212170,"More than 180,000 USD",Executive,Freelance,France,Medium,France,PhD,13,Healthcare
6926,Robotics Engineer,168619,"160,000 - 180,000 USD",Executive,Contract,South Korea,Large,Sweden,Bachelor,13,Retail
6927,AI Research Scientist,74941,"60,000 - 80,000 USD",Senior,Full-Time,Finland,Small,Finland,Bachelor,9,Manufacturing
6928,AI Architect,127028,"120,000 - 140,000 USD",Executive,Full-Time,South Korea,Small,Japan,Bachelor,17,Education
6929,Research Scientist,68975,"60,000 - 80,000 USD",Entry-level,Freelance,United Kingdom,Small,India,PhD,0,Education
6930,AI Consultant,107230,"100,000 - 120,000 USD",Senior,Contract,Australia,Small,Australia,Associate,9,Real Estate
6931,Robotics Engineer,200260,"More than 180,000 USD",Executive,Part-Time,Australia,Large,Australia,Master,10,Retail
6932,Data Engineer,76845,"60,000 - 80,000 USD",Entry-level,Freelance,Netherlands,Small,Netherlands,Associate,0,Real Estate
6933,Robotics Engineer,91357,"80,000 - 100,000 USD",Mid-level,Contract,United Kingdom,Large,Denmark,Associate,4,Energy
6934,AI Software Engineer,74956,"60,000 - 80,000 USD",Senior,Contract,Austria,Small,France,Associate,6,Automotive
6935,AI Research Scientist,77688,"60,000 - 80,000 USD",Mid-level,Part-Time,India,Medium,India,PhD,4,Government
6936,Research Scientist,254532,"More than 180,000 USD",Executive,Freelance,United States,Large,United States,Associate,13,Transportation
6937,Machine Learning Researcher,55604,"40,000 - 60,000 USD",Mid-level,Part-Time,India,Small,India,Associate,3,Technology
6938,Data Engineer,65785,"60,000 - 80,000 USD",Entry-level,Part-Time,Netherlands,Medium,Switzerland,PhD,1,Energy
6939,Head of AI,345399,"More than 180,000 USD",Executive,Full-Time,Switzerland,Medium,India,Bachelor,11,Automotive
6940,Computer Vision Engineer,88041,"80,000 - 100,000 USD",Mid-level,Full-Time,Ireland,Large,Norway,Associate,3,Healthcare
6941,AI Specialist,99546,"80,000 - 100,000 USD",Senior,Freelance,Netherlands,Small,Netherlands,PhD,5,Gaming
6942,NLP Engineer,80527,"80,000 - 100,000 USD",Entry-level,Part-Time,Sweden,Large,Sweden,PhD,1,Telecommunications
6943,Principal Data Scientist,47400,"40,000 - 60,000 USD",Entry-level,Full-Time,India,Medium,India,Bachelor,0,Consulting
6944,ML Ops Engineer,81817,"80,000 - 100,000 USD",Entry-level,Freelance,Singapore,Medium,India,PhD,1,Government
6945,Data Analyst,91384,"80,000 - 100,000 USD",Senior,Part-Time,China,Medium,China,Bachelor,7,Manufacturing
6946,Machine Learning Researcher,148326,"140,000 - 160,000 USD",Executive,Part-Time,France,Large,France,Associate,16,Telecommunications
6947,Data Engineer,61707,"60,000 - 80,000 USD",Entry-level,Contract,Germany,Small,Germany,Master,1,Technology
6948,AI Specialist,69265,"60,000 - 80,000 USD",Mid-level,Full-Time,South Korea,Small,South Korea,PhD,2,Gaming
6949,Autonomous Systems Engineer,145735,"140,000 - 160,000 USD",Mid-level,Freelance,United States,Large,United States,Master,2,Education
6950,AI Consultant,71304,"60,000 - 80,000 USD",Mid-level,Contract,Austria,Large,Austria,Associate,4,Gaming
6951,Robotics Engineer,222198,"More than 180,000 USD",Executive,Part-Time,Netherlands,Medium,Netherlands,Associate,12,Media
6952,Head of AI,81473,"80,000 - 100,000 USD",Entry-level,Freelance,Denmark,Medium,Denmark,Associate,0,Technology
6953,AI Software Engineer,66925,"60,000 - 80,000 USD",Entry-level,Contract,Netherlands,Large,Netherlands,Master,1,Real Estate
6954,Head of AI,111857,"100,000 - 120,000 USD",Entry-level,Part-Time,Switzerland,Large,Norway,PhD,0,Government
6955,Head of AI,71615,"60,000 - 80,000 USD",Entry-level,Part-Time,Australia,Medium,Switzerland,Master,0,Real Estate
