ID_cleaned,AWS,Azure,Docker,GCP,Git,Hadoop,Java,Kubernetes,MLOps,MLP,PyTorch,Python,R,SQL,Scala,PySpark,Tableau,Tensorflow
7190,,,,,,,,,,,,,,,,102408,,
7191,,,101929,,101929,,,,,,,,101929,101929,,,,
7192,,,,,,,,,,,,,,65534,,,,
7193,,,,,70173,,,,,70173,,,,,,,,70173
7194,,,,,59191,,59191,59191,,59191,,,,,,,,
7195,,,,179097,179097,,,,,179097,,,,,179097,,,
7196,,,,,,,,,119987,,,,,,,,,119987
7197,,,,,,,,,,92510,,92510,,92510,,92510,,
7198,,,,,93231,,,,,93231,,,,,,,,
7199,,,,98882,,98882,,98882,,,,,98882,,,,,
7200,,,,158338,158338,,,,,,,,,,,158338,,158338
7201,,,311223,,,,,311223,,,,,,,,,,
7202,,,,,116274,,,,,,,,,,,,,116274
7203,,,,,60131,60131,,,,,,60131,,,,60131,,
7204,,,,,,,118264,,,,118264,,,,118264,,,
7205,,,,,89090,,,,,89090,89090,,,,89090,,,
7206,,,,,55751,,,,,,,55751,,,,,,
7207,,,74870,,,,,,,74870,,74870,,,,,,
7208,,,,156745,156745,,,,,,,,,,156745,,,156745
7209,,,,,,,,120715,,,120715,,,,,,,
7210,,66766,,,,,,,,66766,,,,,66766,,,
7211,,54635,,,,,,,,,,,,54635,54635,,,
7212,,,,,154228,,,,,,,154228,,,,,,154228
7213,,,,200731,,,,,200731,,,,200731,200731,,,,
7214,,,,,,,,47887,,,,,,,,,,47887
7215,,,,,,,,,,,75284,,,75284,,,75284,
7216,,,229928,,,,,229928,,,,,,,,,,
7217,,,,,,,,,,129684,,129684,,,,,,
7218,,,,,,96365,,,96365,,,96365,,,,,,
7219,,,,,147119,,147119,147119,,,,,,,,,,
7220,,76797,76797,,,,76797,,,,,,,,,,76797,
7221,52753,,,,,,,52753,,52753,,,,,52753,,,
7222,,,,,,,,,,,,,117572,,117572,,,
7223,35544,,,35544,,,,35544,,,,,,35544,,,,
7224,,87231,,87231,,,,,,,,,87231,87231,,,87231,
7225,,,,,,,,,,,95926,,,,,95926,,95926
7226,,,,,,,,197875,,,,,,,197875,,,
7227,,,,,,,,,,,,,,,,57854,,
7228,,,,,,,,,,,135023,,,135023,135023,,,
7229,,,,,,,,,,,70238,70238,,,,,,70238
7230,,,54451,,,,,,,,,,54451,,,,,
7231,,,,,,79859,,79859,,,,79859,,,,,,
7232,,,,,,,145785,,,,,,,,,,145785,
7233,,,,,,,,,,95738,,95738,,,,,,95738
7234,,,,,,,,,,166607,166607,,,,166607,,,
7235,,205682,,,,,,,,,,,,,,,205682,
7236,,,,,,232278,,,,232278,,,,232278,,,,
7237,,,,93524,,,93524,,,93524,,,,,,,,
7238,,171856,,,,,,171856,,,,,,,,171856,,
7239,,,,,,,81648,,,,,81648,81648,81648,,,,81648
7240,,,,,,,,,,118615,118615,118615,,,,,118615,118615
7241,155084,,,,,,,,,,,155084,,,,,155084,
7242,,,,,,143438,143438,,,,,,,,,,,
7243,,183728,,,,,,,183728,,,,,,,,,
7244,59947,,,,,,,,,,,,,59947,,59947,59947,
7245,,112331,,112331,112331,112331,,,,,,,,,,112331,,
7246,99463,,,,,,,,,,,99463,,,,,,
7247,,,,,,90175,,,,,,,90175,,,90175,,
7248,,,,,,,,116877,,,116877,,,116877,,,,
7249,,,,202533,,,,,,,,,,202533,,,,
7250,,,,217078,,217078,,217078,,,,,,,,,,
7251,,,,,,,,,,,,95558,,,95558,,95558,
7252,,,,,,,,,,,,,,,,,,94596
7253,,,62886,,,,,,62886,,,,,62886,,,,
7254,,53084,,,53084,,53084,,,,,53084,53084,,,,,
7255,113357,,113357,113357,,,,,113357,,,,,,,,113357,
7256,,,,,122587,,,,,,,,,,,,,
7257,,,71256,,,,,,,,,,,,,,,
7258,,,,,,,92334,92334,,,92334,,,92334,,,,
7259,,,,,,,,,,,,311778,311778,311778,,,,311778
7260,,,,,,,,,60146,,,,60146,,,,,
7261,,,,,95611,,,,,,,95611,,,,,,95611
7262,,,,65378,,,65378,,,,,,,65378,,,,
7263,,,103290,,,,,,,,,103290,103290,,,,,
7264,,,,,187362,,,187362,,,,187362,,,,,,
7265,,,,,,,,,,,,,,,95688,,,95688
7266,47798,,,47798,,,,,,,,,,,,,,47798
7267,,70838,,,,,,,,,,,,70838,,,,
7268,,,,,,66710,,66710,,,,,66710,,,,,
7269,,77937,77937,,,,,,,77937,,,,,,,,77937
7270,,,,,,,,,,,,,,242002,,,,
7271,,97459,,,97459,,,,97459,,97459,,97459,,,,,
7272,,,,,,62377,,,,,,,62377,62377,,,,
7273,,,,,,,,,,,,,,132872,,,132872,
7274,,,,86167,,,,,,86167,,,,86167,,,,
7275,,,,,,,,111923,,,,,,,,,,
7276,,,,60332,,,,60332,,,,60332,60332,,,,,
7277,,,,,,,,157897,,,,,,,,157897,,
7278,,,80232,80232,,,,,,,,,,80232,80232,,,
7279,,,,,162154,,,,162154,,,,,,,,,
7280,,91457,,,,,,,,,91457,,,,,,,
7281,,,,,,,,,,,,60345,,,,,60345,60345
7282,,,,,88585,,88585,,,88585,,,,,88585,,,
7283,,,,107660,,107660,,,,,,107660,,,,,,107660
7284,,,83150,,,,,83150,,,83150,,,,,,,
7285,,49850,,,,,,,,,,,,,,,,49850
7286,,,,,,42829,42829,,,,,,,,,42829,,42829
7287,,,,,,,142027,,,,,142027,,,,,,142027
7288,,,,114754,,,114754,,,,114754,,,114754,,,,
7289,,,,,151308,,,,,151308,,,,,,151308,,
7290,,,,,,,,,,,,,57467,,57467,,,
7291,,,109242,,,,,,109242,,109242,,,,109242,,,
7292,87119,,,,,,,87119,87119,,,,87119,87119,,,,
7293,,,64853,,,,64853,64853,,,,,64853,,,,,64853
7294,,,,,59471,,,59471,59471,,,59471,,,,,,
7295,,,,,172069,,172069,172069,,,172069,,,,,,,
7296,,,63817,,63817,,,,63817,,,,,,,,63817,
7297,,164146,,164146,,,,,,,,,,,,,,
7298,,,,79077,,,,,,,,,,,79077,79077,,
7299,,,,155253,,,,,,,,155253,,,155253,,,
7300,,,,,91542,91542,,,,,,,,,,,,
7301,,,82855,,,,,,,,,82855,,82855,,,82855,
7302,,152145,,,,,,,,,,152145,,,,,,
7303,,,,,95531,,,,95531,,95531,,,,,,,
7304,,,,,,,96962,,,,,,,,,,,
7305,,112395,,,,,,,,,,112395,,112395,,,,112395
7306,,,,,,67967,,67967,,,,,,,,,,
7307,88775,,,,,,88775,,,,,,,88775,,,,
7308,,,,,121542,,,,,,,121542,,121542,,121542,,
7309,,,,,221260,,221260,,,221260,,,,,,,,
7310,,,,,,,,,,,,78353,78353,,78353,,,
7311,,,,,230941,,,230941,,,230941,,,,,,,
7312,181104,,,,,,,181104,,181104,,181104,,,181104,,,
7313,,,65469,,,65469,,,,,,65469,65469,,,,65469,
7314,,,,,,,,102022,,,102022,,,102022,,,,
7315,,,,308416,,,,,,,,308416,,,,,,
7316,,,,,,,,,,,,,,,,92066,,92066
7317,,,,,,,,108250,,108250,,,,,,,,
7318,,,,196573,,,,,196573,,,,,,196573,,,
7319,,,97923,,,,,,,,,97923,,,,,,
7320,,106687,,,,,,,,,,106687,,,,106687,,106687
7321,,,,,,,,114265,,,,,,,,,,
7322,,183691,,,,,183691,183691,,,,,,,,,,
7323,,,,,,,64881,64881,,,,,64881,64881,,,,
7324,,,,,,,,122303,,,,,,122303,122303,,,
7325,,87375,,87375,,,,,,,,87375,,,87375,,,
7326,,,,,,,48747,,48747,,,,48747,,,,,
7327,,,45986,45986,,45986,,,,,,,,,,,,
7328,,,,,157771,157771,,,,157771,,157771,,,,,,
7329,,183381,,183381,,183381,,,,,,,,,183381,,,
7330,,,,,168812,,,,,,,168812,,,,,168812,
7331,,,,,,,90507,,,,,90507,,,,,,90507
7332,,,,,,,,,,,,59488,,,,,59488,
7333,,210604,,,,,,,,,,,,210604,,,,
7334,,,,,,75954,,,75954,,75954,,,,,,,75954
7335,,,,,,,,,,,,,,65272,65272,65272,,
7336,101405,,101405,101405,,,,,,,,101405,,,,,,
7337,,,,,,108234,,,,,,,,,,,,
7338,,,,,,,,134192,,,134192,134192,,,,,,
7339,,,99033,99033,,,,,,,,,,,,,99033,
7340,,,,,,,,,,,64765,,,,,,64765,
7341,,77875,,,,,77875,77875,,,77875,,,,,,,
7342,,113428,,113428,,,,,,,113428,113428,,,,,,113428
7343,,,83989,,,,83989,83989,,,,,,,,,,
7344,,,,,,,160728,,,,,,,160728,,,,
7345,,,,89196,,,,,,,,89196,,,,,,
7346,,,,,,,,,,,,,,,111213,111213,,
7347,,,,,,,64933,,,,,64933,64933,,64933,,,
7348,,,,,,,140931,,,,140931,,,,,,,
7349,,,,,,,,68411,,,,68411,,,,68411,68411,
7350,,,,,,,,,,115693,,,,115693,,,,
7351,,,,,,,,,166806,,,166806,,,166806,,,
7352,,,,,,,,79219,,,,79219,,,,79219,,
7353,,,,,41591,,41591,,,,,,,,,,,
7354,,,,,,,,,,,,,,,,,,
7355,,,,,,,151865,151865,,,,,,,151865,,151865,
7356,,,,,,,,,,154236,,154236,,,,,,
7357,,,,89352,89352,,,,,,,,,,,,,
7358,,,,,183173,,,,,,,,,,,183173,,
7359,,,,,,,,,121826,121826,,,,121826,,,,
7360,,,,,,139592,,139592,,,,,139592,,,,,
7361,,148784,,,,,,,,148784,,148784,,,148784,,,
7362,,,169188,,169188,,,,,,,169188,,,,,,
7363,,,,,36033,,,36033,,,,,,,36033,,,
7364,,,,,,,,,,,,90697,,,,,,90697
7365,,,,,,,190864,,,,190864,,190864,190864,,,,
7366,,,,,,,,46444,,,,,,,,,46444,
7367,,,,,,,,,,,106729,,106729,,,,,
7368,84819,,,,,84819,,,,84819,84819,,,,,,,
7369,,,,86820,,,86820,,86820,,,,,86820,,,86820,
7370,,,,77359,,,,,,,,,,,,77359,,
7371,,,,,40265,,,,,,,40265,,,,,,40265
7372,,,148057,,,,148057,148057,,,,,148057,,,,,
7373,93718,,,,93718,93718,,,,,,,,93718,,,,
7374,,,,39374,,,,,,,39374,,,,,39374,,
7375,143355,,,,,143355,143355,,,,,,,,143355,,,
7376,,,,,,,110716,110716,,110716,,,,110716,,,110716,
7377,,,,105732,105732,,105732,,,,,,,,105732,,,
7378,245186,,,,,,,,,,,,,245186,,245186,,
7379,,,,,56358,,,56358,,56358,,,,,,,,
7380,,,,208249,208249,,,,,,,,,,208249,,,
7381,,,,,45024,,,45024,,,,,,,,,45024,
7382,,167633,,167633,,,167633,,,,,,167633,167633,,,,
7383,,,,,,,76436,76436,,,,,,,,76436,76436,
7384,,,,,,,,,,,96735,,,,,,,96735
7385,,,,88951,,,88951,,,,,88951,88951,,,,,
7386,,,,,,,,,,122080,,,,,,,,
7387,,,,,,95529,,,,,,,,,95529,,,
7388,,,,,,,104720,,,104720,,,,,104720,104720,,
7389,,61882,,,61882,61882,,,,61882,,61882,,,,,,
7390,,171522,,,,,,171522,,,171522,,,,171522,,,
7391,,,,,,120496,120496,,120496,,,,,,,,,
7392,,,,50532,50532,,,,50532,,,50532,,,,,,50532
7393,,,,,,,,,,,,,189564,,,,,189564
7394,,,,,88824,,,,,,,88824,,,,,88824,88824
7395,,216805,,,,,216805,,,,,216805,,,,,,
7396,,122569,,,,,,,,,,,,122569,,,,
7397,,,,,,80739,80739,,,,,,80739,,,,,
7398,,,,,,,100893,100893,,,,,,100893,,100893,,
7399,,126301,126301,,,,126301,,,,,,,126301,126301,,,
7400,,,35148,,,35148,,,,,,,,,35148,,,
7401,,,,,,89841,,89841,,89841,,,,89841,,,89841,
7402,,,82296,82296,,,,,,,82296,82296,,,,,,
7403,,40436,,,40436,,,,,,,,,,,,,
7404,,,,,,,,235948,,,,235948,,,235948,235948,,
7405,,77344,,,,,,,77344,,,77344,,,,,,
7406,,,,,88022,,88022,,88022,,88022,,,88022,,,,
7407,,,,,,,,64475,,,,,,,64475,,,
7408,131563,,,,,,,,,,,,131563,,,131563,,
7409,179995,,,,,,179995,,,,,179995,,,,,,
7410,,,101868,,,,,101868,101868,,101868,,,,,,,
7411,,,,,,,,,,,,,,,176235,,,
7412,,,,,,,,158757,,158757,,,,,,158757,,158757
7413,,101466,,,,,,101466,,,,,101466,,,,,
7414,,,113856,113856,,,,,113856,,,113856,,,,,,
7415,,,,,91245,,91245,,,,,,,91245,,,,91245
7416,,,,49686,,,,,,,,,,,49686,,49686,
7417,110449,,,,,,,110449,,,,,,,110449,,,
7418,,,,79829,,,,,,,,79829,,,,,,
7419,,,,,,,191753,,191753,,,,191753,,,,,
7420,,,,,,,132424,,,,,132424,,132424,,,132424,
7421,,,,,,,,116877,,,,116877,,,,116877,,
7422,,,,,33628,,,,33628,,,,,,,,,
7423,85549,,85549,,85549,,,85549,,,,,,,,,,
7424,,,,47013,,,47013,,,,,,,,,,,47013
7425,287048,,,,,,,,,,287048,,,,,287048,,287048
7426,,,,,,,,,,,271783,,,,271783,,271783,
7427,,,,,67140,,,67140,,,,,67140,,67140,,,
7428,,,,,160721,,160721,,,,,,,,,,,
7429,,,44718,,,,,44718,44718,44718,,,,,,,,
7430,,,,,67062,67062,,,,,,,,,67062,,,
7431,,,,,,,,,,,,81285,,,81285,,,
7432,,,,182318,,182318,,,,,,182318,,,,,,
7433,,,,,105608,,,105608,105608,,,,,,105608,105608,,
7434,,,,,,,,,,,,,,,,138250,,
7435,,133237,,,,,,,133237,,,133237,,,,,,
7436,,,,,,116478,,116478,,,116478,,,116478,116478,,,
7437,,,,,,,,85001,,,,,,85001,,,,
7438,,129840,,129840,,,,,,,,,129840,,,,,
7439,58476,,,,,58476,,,,,,,,,,,,
7440,,168142,,,,,,168142,,,,,,,168142,,,
7441,,,34386,,,,,34386,,,,,,,,,,
7442,,,,,,,,,,,,,96090,,96090,,,96090
7443,,,,,56516,,,,56516,,,56516,,,,,,56516
7444,,49653,,,,,,49653,,,,,,,49653,,,
7445,134669,,,,,,,134669,,,134669,,,,134669,,,
7446,,,84056,,,,,,,,84056,,,84056,,,,
7447,160559,,,160559,,,,,,,,,,160559,,,,
7448,,,55162,,,,,,,,55162,,,,,,,
7449,,,,,,,,,,,,64691,,,,,,
7450,,,,154620,,,,,,,154620,,,,154620,,,
7451,96383,,,,,,,96383,,,,,,96383,,,,
7452,147767,,,147767,,147767,,,,,,,,147767,,,,
7453,,,159343,,,,,,159343,,,,,,,,,
7454,,,,,,,,,,,,,155430,,,,,155430
7455,,,,,,,,,46485,,,,,,46485,46485,46485,
7456,,,,198464,,,,,198464,,,,,198464,198464,,,
7457,,156380,,,,,,,,,,,,,156380,,,
7458,178054,,,,,,,178054,,,,,,,,,,
7459,,,,72559,,,,,72559,,72559,,,,,,,
7460,,,,115872,115872,,,,,,,,115872,,,,,
7461,,,,,185914,,185914,,,185914,,185914,,,,,,
7462,,,,,77330,,,77330,,,,77330,,,,,77330,77330
7463,203714,,203714,,,,,,,203714,,203714,,,,,,
7464,,,,67669,,,,67669,,,,67669,,,,,,
7465,,,,,,,185958,185958,,,,,185958,185958,,185958,,
7466,,,,,,,,,,88025,,88025,,88025,,88025,,
7467,,,,,169490,,,,,,,,169490,169490,169490,,,
7468,,103035,,,,,,,,,,103035,,,,103035,,
7469,,,,,49427,,,,,,49427,,,,49427,49427,49427,
7470,,,,,,,,,,,,,,112931,,,,
7471,304967,,,,,,,,,,,,,,304967,,304967,
7472,,,,,,,,,,,152370,,,,,152370,152370,
7473,,,123598,,,,,,,,,123598,,,,,123598,
7474,,,,,,56803,,56803,56803,,56803,,,,,,,
7475,,,148826,,,,,148826,,,,,,148826,,,,
7476,,124740,,,,,,,,,,124740,,,,,,
7477,,,,,,,,,,,,,,,220546,,,
7478,,80273,,,,80273,,80273,,,,80273,,80273,,,,
7479,,,,,,,,,,,202659,202659,,,202659,,,202659
7480,,,73778,,,,73778,,,,,,,,73778,,,
7481,,,,119694,,,119694,119694,,,,,,,,119694,,
7482,,,,,,92485,,,92485,,,92485,,,,,,
7483,,,,,,163314,,,,,,,,,,,,
7484,,53495,,,,,,,,,53495,53495,,,,,,
7485,,45005,,,45005,,45005,,,,,45005,,,,,,
7486,,,,,,,,,,,207953,,,,,,,
7487,,,151584,,,,,,151584,,,,,151584,,,,
7488,,,,,,,,72809,,,,,72809,,,,,72809
7489,,,,117828,,,,,,117828,,,,117828,,,,
7490,,,,,,174266,,174266,174266,,174266,,,,,,,
7491,,,,,,,,,,,,,,45897,,45897,,
7492,,119580,,,,,,,,,119580,,,,,,,
7493,,289303,,,,,289303,,,,289303,,,289303,,,,
7494,,,,,,115318,,,,,,,,,,,,115318
7495,,,,,89294,,,,,,,,89294,,,,,89294
7496,,,,105121,105121,105121,,,,,,,,,,105121,,105121
7497,,,,,,,,110442,,,,110442,,,,,,
7498,,229512,229512,,,,229512,,,,,,,,229512,,,
7499,,,,,,142234,,,,,142234,,,142234,,,,
7500,,,,,,,,103547,,,,103547,,,,,,
7501,,,,,39410,,,,,,,,,,,,39410,
7502,,,,,,82657,82657,,82657,,,,82657,,,,,
7503,,,,,94508,94508,,,,94508,,,,94508,,,,
7504,,70831,,70831,,,,,,,,,70831,,,70831,,
7505,,85892,,,,,85892,,85892,,,,,,85892,,,
7506,,,,,,,,83823,,,,,,,,83823,,
7507,,,,,,74266,,,74266,,,,,74266,,74266,,
7508,65254,,,,,,65254,,,,,65254,,,,,65254,
7509,,,,,82721,,,82721,,,,,,82721,,,,
7510,,,,,,158253,,,,,,,,,,,,
7511,,,,,,112732,,,,,,112732,112732,,,112732,,112732
7512,,,,114550,,,,114550,,114550,114550,,,,,,,
7513,,,50260,,,,,50260,,50260,,,,,,,,
7514,,139341,,,,,,,,,,,,,,,,139341
7515,,247764,,,247764,,,,247764,,,,,,247764,,,
7516,,46921,,46921,,,46921,,,,,,,,,,,
7517,,53558,,,,,53558,,,53558,,,,,,,,53558
7518,,,,,,,,74444,,,,74444,,,,,,74444
7519,,,,,,,,148620,,,,,148620,,148620,,,
7520,,,,,,,,178949,,178949,,,,,,,,178949
7521,,,,,88711,,,88711,,,88711,,88711,,,,,
7522,,,205409,,,,,205409,,,,,,,,,,205409
7523,,,,,76905,,,,,76905,,,,76905,,,,
7524,,,,103770,,,103770,,,,,,,103770,103770,,,
7525,,50056,,,50056,,,,,,,50056,,,50056,,,
7526,,,,153259,,,,,,153259,,,,153259,153259,,,
7527,,,,,,,,105735,,,,,,,,105735,105735,
7528,,,,,,,,,51000,,,51000,,51000,,,51000,
7529,,,,,,,96942,,,,,,,,96942,,,
7530,,,,,61453,,,,,,,61453,,,,,,
7531,,,,,,,259189,,,259189,,,,,,,,259189
7532,,,,114378,,,,,,,,,,,,,,
7533,,,,,,143005,,143005,,,,,,,,,,
7534,,,,,,89670,,,,89670,,,89670,,89670,,,
7535,,289996,,,,,289996,289996,,,,,,,,,,
7536,,,,,,,,,,,,,,,,,,
7537,,,,,,,152223,,152223,,,,,152223,,152223,,
7538,,,73420,,,,,,,,,,,,,,,
7539,,,,,,,,,,,,,,93402,,,93402,93402
7540,78339,,,,,,,,,,,,,,,,,
7541,,,,,105457,105457,,,,,,,,,,,,
7542,,,,195522,,,,,,,,,,,,,,195522
7543,,,,,105565,,,,,,,,105565,105565,,,,
7544,,92597,,,,,,,92597,,,,,92597,,,92597,
7545,,,,,95103,,,,,,95103,95103,,,,,,95103
7546,,,,,,,,49574,,,,,,,49574,,,49574
7547,,,,,,,133805,,,,,,,,133805,,133805,
7548,,,,,,88707,,88707,,,,88707,,,,,,
7549,,,,173797,,,,,173797,,173797,,,,,,,
7550,,,,,75359,,,,,,,,,,75359,,,
7551,,,,,,,145109,,145109,,,,,,,145109,,
7552,,,,,,,,,77204,,,,,77204,,,,
7553,,,133808,,,,,,,,,133808,,,,,,
7554,,,,109195,,,,,,,109195,,,109195,,,,
7555,,165249,165249,165249,,,,,,,,,,,,,,
7556,,,175539,,,,,175539,175539,,,,175539,,,,,
7557,,,,,,,95275,,,,,95275,,,,,,
7558,,,,,,,,,,,222567,222567,,222567,,,,222567
7559,,,,,,,266186,,,,,,,,,266186,,
7560,,,,,,,213258,,,,,,213258,213258,,,,
7561,,,,,174712,,,,,,,174712,,,,,,174712
7562,,,,,,,76978,,,,,,,,,,76978,76978
7563,,,,,,292610,292610,,,,,,292610,,,,,
7564,,,,,,,,,,,,,,,189943,189943,,
7565,,,,43308,43308,,,,,,,43308,,43308,,,,43308
7566,,,,,,55657,,,,,,,,,,,55657,
7567,,,,101191,,,101191,,,101191,,,,,,,,
7568,,,,,,,,,,,,130158,130158,,130158,,,
7569,,,,171321,,171321,,,,,,171321,,,,,171321,
7570,,,,,,,,,86592,,,,,86592,,,,86592
7571,,,,,,289480,,,,,,,289480,289480,,,,
7572,,,,,,57661,,,,,,,57661,,,,,57661
7573,,,,,,83425,,,,83425,,83425,,,,,83425,
7574,,,,,,98269,,,,,,98269,,,,,,98269
7575,,,,,,,137373,137373,,,137373,137373,,137373,,,,
7576,,113376,,,,,,,,,,,113376,113376,,,,
7577,,,,,,,,,,316492,316492,,,316492,,,,
7578,,,135833,,,,135833,135833,,135833,,,,,,,,
7579,,,,,,,,,,,,133629,,,133629,,133629,133629
7580,,,,,,,,,182818,,,182818,,,,182818,,
7581,,47615,,,,,,,47615,,,,,,,,,
7582,,,,157339,,,,,,,,157339,,,,,,157339
7583,,,,,,,,,62792,,62792,,,,,,,
7584,,,,,175794,175794,,175794,,,,,,,,,,
7585,,,,,,,,,,,,43222,,,,,,
7586,,,,103697,,,,103697,,103697,,,,,,,,
7587,,,,,,,,,,,,85508,,85508,,,,
7588,,,265279,,265279,,,,265279,,265279,,,,,,,
7589,,,,,99277,,,,,,,,,99277,,99277,,
7590,,,107969,,,,,,,,107969,,,107969,,,,
7591,,,,,46725,,46725,,,,,,,46725,,,46725,
7592,,92053,92053,,,,,,92053,,,,,,,,,
7593,,63064,,,,,63064,,,,,,,63064,,,,
7594,,,,,,,46998,,,,,,46998,46998,,,,
7595,,,,,,,,109629,,109629,,,,,,,,
7596,,,,,,,,,,,,71993,,71993,,,,
7597,,,,,,,,,,60317,,60317,60317,,,,,
7598,,65225,,,,,65225,,,,,,,65225,,,,
7599,,,,,,,,,,,,105448,,,,,,
7600,,,,,,,,,85149,,85149,,,85149,,,,
7601,,,,57310,,,57310,,,,,,,,57310,,,
7602,50370,,,,,,,,,,,,50370,,,50370,,
7603,,,,,161843,,,161843,,,,,161843,,,161843,,
7604,,,128048,,,,,,,,128048,128048,,,,,,
7605,,,,84934,,,,84934,,,84934,,,,,,,84934
7606,,,109412,,,,,109412,109412,,,,,,,109412,,
7607,,128240,,128240,,,,128240,,,,,,,128240,,,
7608,,,,,114466,,,114466,,,114466,,,,,,,
7609,,103850,,,,,,,103850,,,,,,,,,103850
7610,158620,,,,,,,,158620,,,,,,,,,
7611,,,,,,,,,,,,155938,,,,,,155938
7612,,,,,,,,145088,,,145088,,,145088,145088,,,
7613,,,,,,,,58852,58852,,,,,,,,,58852
7614,,,,,,,,85456,,85456,,,,85456,85456,85456,,
7615,,125202,,,,,,,,125202,,,,,,,,
7616,,,,,,46801,,,,,46801,46801,,,,,,46801
7617,,,,,,,,87312,,,87312,,,,,87312,,
7618,,,,,,83804,,83804,,,,,,,83804,,,
7619,,,,,,,,,,,,,,,,89307,89307,
7620,,,72192,,,,72192,,,,,,,,,,72192,
7621,,,,,,86560,,,,86560,,86560,,,,,,86560
7622,,,,,,,,,,,,110484,,,110484,,,
7623,,,,,,,,,,,,51318,,,,,51318,
7624,,,,,,,,,138556,,,138556,,,,138556,,
7625,,,103217,,,,,,,,103217,103217,,,,,,103217
7626,,,,,,,,,,,,,50058,,,50058,50058,
7627,156319,156319,,,,,,156319,,,156319,,,156319,,,,
7628,,,,,191044,,,,,,191044,,191044,,,191044,,
7629,,105534,,,,,,,,,,,,,,,,105534
7630,,,,54001,,,,54001,,,,,,,54001,,,
7631,52795,,,,,,,,,52795,52795,,,,,,,
7632,,,,,,,,,,,,,,138714,,138714,138714,
7633,,,,,91349,,,91349,,91349,,91349,,,,,,
7634,,,,,,,,,,,,,97415,,97415,,,
7635,85441,85441,,,,,,,,,,,,,,,,
7636,,,,,,117146,,,,117146,,,,117146,,,,
7637,,,,,,,191687,,191687,,,,,191687,,,191687,
7638,,,44161,,,,,,,,,44161,,,,,,
7639,,,,,,,,,,,69824,,,69824,,,69824,
7640,,,,,,66285,66285,,66285,,,,,,,,,
7641,,,,,,,,66059,,,,,,66059,,,,
7642,,,214538,,214538,,,,,,,,214538,,,,,
7643,,,,,,,,152107,152107,,,152107,,,,,,
7644,,,,,,,83651,,,,,,,,83651,,,83651
7645,,,,,,,,,,,,307774,307774,,,,,
7646,,,,,,101660,,,,,,101660,,,,,,
7647,,,,147684,,,,,,,,147684,,,,,,
7648,,,,,,,,,84483,,,,,,,,,
7649,122933,,,,,,,,,,122933,122933,,,,,122933,122933
7650,,,358563,,358563,,,,,358563,,,,,,,,
7651,,,,,,45033,,45033,,,,,,,,,,
7652,,,,,,,,,,74614,,74614,,74614,,,,
7653,,,58772,,,,,,,,,,,,,58772,,
7654,,83302,,,,,,,83302,,,,,,83302,,,
7655,,,,,,,,,,,,,,,150919,,,
7656,,,,,129269,,,129269,,,,,,,,,,
7657,,,,,,,,116777,,,,,,,116777,,,
7658,,,,,,,,225807,,,,,,225807,,225807,225807,
7659,,,124969,,124969,,,,124969,,,,124969,,,,,
7660,73839,,73839,,,,,73839,,,,,,,,,,
7661,,,,155420,,,,,,,,155420,,,,,,
7662,,,,,,,,182487,,,,,,,182487,,,
7663,,,56018,,,,,,,,,56018,,,,,,
7664,,,,,,67848,,,,,,67848,,,,,,
7665,,158315,,,,,158315,,,,,,,158315,,,,
7666,,,,,256742,256742,,,,,,,256742,,,,,
7667,,,,,,,,,,,,,,137890,137890,,,
7668,,,,,,,,,58115,,,,,,,,,58115
7669,,,,,,,84883,,,,,,,,,,,
7670,,43967,43967,,,,43967,,,,,,,,43967,,,
7671,,,,,,,90379,,,90379,,,,,,,,
7672,,,,,,,,129137,,,129137,,,,,,,129137
7673,,,,,,,,100892,,,,,,,,100892,,
7674,,,135921,,,,,135921,,,,,,135921,,135921,,
7675,,55220,,,,,,,55220,,,,,,,,,
7676,,,,170093,,170093,,,170093,,,,,,,,,170093
7677,,,,,,73485,,,73485,,,,,73485,,,,
7678,95926,95926,,,,,,,,,,95926,,,,,,95926
7679,,,,90711,,90711,,,,,,,90711,90711,,,,
7680,,,,,74210,,,,,74210,,74210,,,,74210,74210,
7681,,,,,107023,,107023,,107023,,,,,,,,,
7682,,63911,,63911,63911,,,,,,,63911,,,,,,63911
7683,,,,,,,,,,67982,,,,,,,,
7684,,,,,,,,,,,,120397,,120397,,,,120397
7685,,127997,127997,,,127997,,,,,,,,,,,,
7686,59751,,,,,,,,,,,59751,,,,,59751,
7687,,,,,,,,111306,,,,,111306,,,,,
7688,,,,,,,79857,,,,79857,,79857,,,,79857,
7689,,70664,,,,,,,70664,,70664,,,,,,,
7690,,,,,,,,,,,,,119663,119663,,119663,119663,
7691,,49785,49785,,49785,,,,,,,49785,,,,,,
7692,,,,,35504,,35504,,,35504,,,,,,,,
7693,,,,,,,,133525,,,,,,,,,133525,133525
7694,,,,,,,154337,,,,,,,,154337,,,
7695,,,,,,,,,,,,102309,102309,,,,,
7696,,92558,,,,,,,92558,,,,,,,,92558,
7697,,,,,,,,,,,,,,51502,,,,
7698,,,,,126152,126152,,,,,,126152,,,,,,
7699,,95777,,95777,,,,,,95777,,,,,,,,
7700,43274,,,,,,43274,,,,,43274,,,,,,43274
7701,,,,,,,,111734,111734,,,111734,,,,,,
7702,,,,,,,,,,59534,,,,59534,59534,,,
7703,,,,,73818,,,73818,,,,,,,,,73818,73818
