ID_cleaned,is_AWS_required_skills,is_Azure_required_skills,is_Docker_required_skills,is_GCP_required_skills,is_git_required_skills,is_Hadoop_required_skills,is_Java_required_skills,is_Kubernetes_required_skills,is_MLOps_required_skills,is_MLP_required_skills,is_PyTorch_required_skills,is_Python_required_skills,is_R_required_skills,is_SQL_required_skills,is_Scala_required_skills,is_Pyspark_required_skills,is_Tableau_required_skills,is_TensorFlow_required_skills
9688,,Azure,,,,,,,,,PyTorch,,,SQL,Scala,,,
9689,,,,GCP,,,,,,,,Python,,,,,,
9690,,,,,,Hadoop,,,MLOps,MLP,,,R,,,,,
9691,,,,,,,Java,,MLOps,,PyTorch,,,,,,Tableau,
9692,,,,GCP,,,,,,,,,,,,,,
9693,,,,,,,,Kubernetes,,,,,,,,,,
9694,,,,GCP,,,,,,,,Python,,,Scala,,,TensorFlow
9695,,Azure,,,,Hadoop,,Kubernetes,,,,,,,,PySpark,,
9696,,,Docker,,,,Java,,,MLP,,,,,,,,TensorFlow
9697,,,,GCP,Git,,,,,,,Python,,,,,,
9698,,,,,,,,,,,,,,,,,,TensorFlow
9699,,Azure,,,,,Java,,MLOps,,PyTorch,,,SQL,,,,
9700,,,,GCP,,,,Kubernetes,MLOps,,,Python,,,,,,
9701,,,Docker,GCP,,Hadoop,,,,,,,,,,,Tableau,
9702,,,,GCP,,,,Kubernetes,,,,,R,,Scala,,,
9703,,,,,,Hadoop,,Kubernetes,,,,,,,,PySpark,,
9704,,,,GCP,,,,,,,,,R,,,,,
9705,,,,,,,,,,MLP,,Python,,,,,,TensorFlow
9706,,,,,,,Java,,,,,,,,,,,
9707,,,,,,,,,,,,Python,,SQL,,,,
9708,,Azure,,,,,,Kubernetes,,,,Python,,,,PySpark,,
9709,,,,,Git,,,,,,,,,,,,,TensorFlow
9710,,,Docker,,Git,,Java,,,,,Python,,,,,,TensorFlow
9711,AWS,,,GCP,,,,Kubernetes,,,,,,SQL,,,,
9712,,,Docker,,,,,Kubernetes,,,,Python,R,SQL,,,,
9713,,,,GCP,Git,,,Kubernetes,,,,,,,Scala,,,
9714,,,Docker,,,,Java,,MLOps,,,,,,,PySpark,,
9715,,Azure,,,,,,,,,,,,,,,Tableau,
9716,,Azure,,,,,,,,,,Python,,,,,,TensorFlow
9717,,,Docker,,,,Java,Kubernetes,,,PyTorch,,,SQL,,,,
9718,,,,,,,,,,,PyTorch,,,,,,Tableau,TensorFlow
9719,,,,,,,,,,MLP,,,,,,,Tableau,
9720,,Azure,Docker,,Git,,,,,,,Python,,,,,,
9721,,,,GCP,,,,,,,,Python,,,Scala,,,
9722,,,Docker,,,,,,,,,,R,,,PySpark,,
9723,AWS,,,,,,Java,,,,,,,,,,,
9724,,,Docker,,,Hadoop,,,,,PyTorch,,,,,,,
9725,AWS,,,,,,,,,,PyTorch,,,SQL,,,,
9726,,,,,,Hadoop,,,,,,,,,,,,
9727,,,,,,,,,,,,Python,,,Scala,,,
9728,,,,GCP,,,Java,,,,,,R,,,,,
9729,,,,,,,,,,,,,,,,PySpark,,
9730,,,,,,,,,,,,Python,,,,,,
9731,,Azure,,,,Hadoop,,,,,,,,,,,,
9732,,,,,,,,Kubernetes,MLOps,MLP,,,,,Scala,PySpark,,
9733,,,,,,,,Kubernetes,,,,,,,,PySpark,,TensorFlow
9734,,,,,,,Java,Kubernetes,MLOps,,,,R,,,,,
9735,,,,,,,,,,,,,R,,,,Tableau,
9736,,,,,,Hadoop,Java,Kubernetes,,,,,,,,PySpark,,
9737,,,Docker,,,,Java,,,,,,,,Scala,,,
9738,,,,,,Hadoop,,,,,,,,,Scala,,,
9739,,Azure,,,,,,,,,,,,,,,Tableau,
9740,,,,GCP,Git,,,,,,,Python,,SQL,,,,
9741,AWS,,,,,Hadoop,,,,,,,,,Scala,,,
9742,,Azure,,,,,Java,,MLOps,,,,,,Scala,PySpark,,
9743,,,,,Git,,,,MLOps,,,,,,Scala,,,
9744,,,,GCP,,Hadoop,,,,,,Python,,,,,,
9745,AWS,,,GCP,Git,,,,,,,,,,,,,
9746,,,,GCP,,,Java,,,,,,,SQL,,,,
9747,,,,GCP,Git,,Java,,,MLP,,,,SQL,,,,
9748,,,,,,,,,MLOps,,PyTorch,,,SQL,,,,
9749,,Azure,,,Git,,,,,,,,,,,,,
9750,,Azure,,GCP,,,,Kubernetes,MLOps,,PyTorch,,,,,,,
9751,,,,,,Hadoop,,,,,,,,SQL,,PySpark,Tableau,
9752,AWS,,,,,,,,,,,,,SQL,,,,TensorFlow
9753,,,,,,,,Kubernetes,,,,,,SQL,,,,
9754,,,,,,Hadoop,,,,,PyTorch,,,SQL,,,,TensorFlow
9755,,,,,,,,Kubernetes,,,,,,,,,Tableau,
9756,,,,,,Hadoop,Java,,,MLP,,,,,,PySpark,,
9757,,,,,,,,,,MLP,,,,SQL,,PySpark,,
9758,,,,,,,Java,Kubernetes,,,,,,,,,,
9759,,,,,,,,,,,,,,,,PySpark,,
9760,AWS,,,GCP,,,,Kubernetes,,,,Python,R,,,,,
9761,,,Docker,,,,,,,,,Python,,,Scala,,,TensorFlow
9762,,,,GCP,,,Java,,,,,Python,,SQL,,,,
9763,,,,GCP,,,,,,,,,R,,,,,
9764,,,,,,,,Kubernetes,,,,,,SQL,,PySpark,,
9765,,,,,,,,,,MLP,PyTorch,,,,,PySpark,,
9766,,,,,,Hadoop,Java,Kubernetes,,,,,,,,,,
9767,,,,,,,,,,,PyTorch,,,,,,Tableau,
9768,,,,,Git,,Java,,,,,,,,,PySpark,,
9769,,,,,,Hadoop,,,,,,,,SQL,,,Tableau,
9770,,,,,,,Java,Kubernetes,,,PyTorch,,,SQL,,,,
9771,,,,,,Hadoop,,,MLOps,,PyTorch,,,,,,,
9772,,,,,,,,,,,,Python,,,,,,TensorFlow
9773,,,,,Git,,,,,,,Python,,,,,,TensorFlow
9774,,,,,,,,,,,,,,SQL,,,,
9775,,,,,,,,,,MLP,PyTorch,,,,,PySpark,,
9776,,,,,,,,Kubernetes,MLOps,,,,,,,,,
9777,,,Docker,,,,,,,MLP,,Python,,,,,,TensorFlow
9778,,,,,,,Java,,,,,,,SQL,,,,
9779,,,Docker,,,,Java,,,,,,,,,PySpark,Tableau,
9780,,,,,,,,Kubernetes,,,,Python,,,,PySpark,,
9781,,Azure,,,,Hadoop,,,,,,,R,SQL,,,,
9782,,,Docker,,,,,,MLOps,,,,,SQL,,,,
9783,,,,,,,,,,,,Python,,,,,,TensorFlow
9784,,,,,,,Java,Kubernetes,,MLP,,,,,,,,
9785,,,Docker,GCP,,Hadoop,,,,,,,,,,,Tableau,
9786,,,,,,Hadoop,,,,,,,,SQL,,,,
9787,,Azure,,,,,,,MLOps,,,,,,,,,TensorFlow
9788,,,,GCP,Git,,,,,,,,,SQL,Scala,,,
9789,,,,,,,,,,,,Python,,,,PySpark,,TensorFlow
9790,AWS,Azure,,,,Hadoop,,Kubernetes,MLOps,,,,,,,,,
9791,,Azure,,,Git,Hadoop,,,,,,,,SQL,,,,
9792,,,,GCP,,,,Kubernetes,,,PyTorch,,R,,,,,TensorFlow
9793,,Azure,Docker,,,,,,,,,,,,,,,
9794,,,,,,,,,MLOps,,,Python,,,,,Tableau,
9795,,,,,,,,,MLOps,,,Python,,,,,,
9796,,,,,,Hadoop,,Kubernetes,,,,Python,,,,,,
9797,,,,,,,,Kubernetes,,,,,R,,,,,
9798,,,,,Git,,,,,,,,R,SQL,,PySpark,,
9799,,,,,,Hadoop,,Kubernetes,,,PyTorch,,,,Scala,PySpark,,
9800,,,,,,,,,,,PyTorch,,,SQL,,,,
9801,,,,GCP,,,Java,,,,,,,,,,,
9802,,,,,,Hadoop,Java,,,,PyTorch,,,,,,,
9803,,,,,,,,,,,,,,,,PySpark,,TensorFlow
9804,AWS,Azure,Docker,GCP,,,,,,,,,,,,,,
9805,AWS,,,GCP,,,,,,,,Python,,SQL,,,,
9806,,,,,,,Java,,,,,,,,,PySpark,,
9807,,,Docker,,,,,Kubernetes,,,PyTorch,,,,,,,TensorFlow
9808,,,,GCP,,,,,,MLP,,,,,,,Tableau,
9809,,Azure,,,Git,,,,MLOps,,,,,,,,,
9810,,,Docker,,,,,,,MLP,,Python,,,,,Tableau,
9811,,,,,Git,Hadoop,,,,,,,,,,,,
9812,,,,,Git,,,,,,,,,,,,,TensorFlow
9813,,,,,,,,Kubernetes,,,,,,SQL,,,,TensorFlow
9814,,,,,,Hadoop,Java,Kubernetes,,,PyTorch,,,,,,,
9815,AWS,,Docker,,,Hadoop,,,,,,,,SQL,,,,
9816,,Azure,,,,,,,MLOps,,,,,,Scala,,Tableau,
9817,,,,,,,,,MLOps,,,Python,,,,,,TensorFlow
9818,,,,,,,,,,,,,,SQL,Scala,PySpark,,
9819,,,,GCP,,,,Kubernetes,,MLP,,,,,Scala,,,
9820,,Azure,,,,,,,,,,,,,,,Tableau,
9821,,Azure,,,Git,,,Kubernetes,,,,,,,,,,
9822,,,,,,,,,,,,,,SQL,,,Tableau,
9823,,,,,,,,,,,,,,SQL,Scala,,,
9824,,,,GCP,,,,,,,,Python,,,,,,TensorFlow
9825,,,,GCP,,,,,,,PyTorch,,,,,PySpark,,
9826,,,,GCP,,Hadoop,,,,,,,,,,,,
9827,,,,GCP,,,,Kubernetes,,,,,,,Scala,,Tableau,
9828,,,,,,,,,,,,Python,,,,,,
9829,,,,,Git,Hadoop,,,,,,,R,,,,,
9830,,,Docker,,,,Java,,,MLP,,,,,,PySpark,,
9831,,,,,,,,Kubernetes,,,,,,,,,,
9832,,,,,,,,Kubernetes,MLOps,MLP,,Python,,,,,,
9833,,,,,,,,,MLOps,,PyTorch,,,SQL,,,,
9834,,,,,,,,,,,,Python,,SQL,Scala,PySpark,,
9835,,,,,,,,Kubernetes,MLOps,,,,,,,,,
9836,,,,,Git,,,,,MLP,,,R,,,,,
9837,,,,,,,,,,,,Python,R,,,,,
9838,,,,,Git,,,Kubernetes,,,,,,,,,,
9839,,,Docker,,,,,,,,,Python,,,,PySpark,,TensorFlow
9840,,Azure,Docker,,,Hadoop,,,,,,,,,,,,
9841,,,,,,,,,MLOps,,,Python,,SQL,,,,
9842,AWS,,,,Git,,,Kubernetes,,,,,,,,,,
9843,,,,,,,,Kubernetes,,,,,R,,,,,
9844,,,,,,Hadoop,,,,,,Python,,,,,,
9845,,,,,Git,,,,,,,Python,,SQL,,PySpark,,
9846,,Azure,,GCP,,,,,,,PyTorch,,,,,,,
9847,,,,,Git,Hadoop,,,,,,,,,,,Tableau,
9848,,,,,,,,,,,PyTorch,,,,,PySpark,,
9849,,,,,,,,Kubernetes,,,,,,,Scala,PySpark,,
9850,,,,,,,Java,,,,,Python,,,,,,
9851,,,,,Git,,,,,,,,,,,,Tableau,
9852,AWS,,,,,,,,,MLP,,Python,,,,,,TensorFlow
9853,,,,,,,,,MLOps,,,,R,,Scala,,,
9854,,,,,,,,,,,PyTorch,,,SQL,,,Tableau,
9855,,,,,,,,,,,PyTorch,,,,,,Tableau,
9856,,,,,,,,,,,,Python,,,,,,
9857,,Azure,,,Git,,Java,,,,,,,,,,,TensorFlow
9858,AWS,,Docker,,,,,,,,,Python,,,,,Tableau,
9859,,,,,Git,,,,,,PyTorch,,,,,,,TensorFlow
9860,,,,,,,,,,,,Python,,SQL,,,Tableau,
9861,AWS,,,,,,Java,,MLOps,,,,,,,,,
9862,,,,,,,,,,,PyTorch,,R,,Scala,PySpark,,
9863,,,,GCP,,,,,,,,,,,,,,
9864,,,,GCP,Git,,,,,,PyTorch,,,SQL,,,Tableau,
9865,,,,,,Hadoop,,,,,PyTorch,Python,,,,,,
9866,,,,,,,Java,,,,,,,,,,Tableau,
9867,,,,,,,,,MLOps,,PyTorch,,,,,,,
9868,,,,,Git,Hadoop,,,,,,,,,,PySpark,,
9869,,,Docker,,,,,Kubernetes,,,,Python,,,,PySpark,,
9870,,,,,,,,,,,,,,,Scala,,,
9871,,,,,,,Java,,,,,Python,,,,,,
9872,,Azure,,,Git,,Java,,,MLP,PyTorch,,,,,,,
9873,,,,GCP,,,,Kubernetes,,,,Python,,,,,,TensorFlow
9874,,,Docker,,,Hadoop,,,MLOps,,,,,,,,,
9875,,,,,,Hadoop,,,MLOps,,,Python,,,,PySpark,,
9876,,Azure,,GCP,,Hadoop,,,,,,,,,,,,
9877,,,,,,Hadoop,,,,,PyTorch,,,SQL,,,,TensorFlow
9878,,,,,,Hadoop,,,,,,Python,,,Scala,,,
9879,,,Docker,,,,,,,,PyTorch,,,,Scala,PySpark,Tableau,
9880,AWS,,Docker,GCP,,,,,,,,,,,Scala,,,
9881,,Azure,,GCP,,,,,,MLP,,,R,,,,,
9882,,,,,,,,,,,,Python,,,,,,
9883,AWS,,,GCP,,,Java,Kubernetes,,,,,,,,,,
9884,,,,,,,,,,,,Python,,,,PySpark,,
9885,,,,,Git,,,,,,,Python,,,Scala,,,
9886,,,,,,,,,,,,,R,,,PySpark,Tableau,
9887,,,,,Git,,,,,,,,,,,,,
9888,,,,,,,,,,,,Python,R,,,,,
9889,,,,,,,,,MLOps,,,Python,,SQL,,,,
9890,,,,,,,,Kubernetes,,,,Python,,,,,,TensorFlow
9891,,Azure,,,,,,,,,PyTorch,,,,Scala,,,
9892,,,,,,,,,,,,Python,,,,,,TensorFlow
9893,,Azure,,GCP,,,,,,,,Python,,,,,Tableau,
9894,,,Docker,,,,,,,,,,,,,,,
9895,,,,,Git,,,,,,,,,,,,,TensorFlow
9896,,Azure,Docker,,,,,,,,,,,,,,,
9897,,,,,,,,,,,,,,,,PySpark,Tableau,TensorFlow
9898,AWS,Azure,,,Git,,,,,,,,,,,,,
9899,,Azure,Docker,,,,,Kubernetes,,,,,,,,,Tableau,
9900,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
9901,,,,GCP,,,,,MLOps,,,,,,,,Tableau,
9902,AWS,,,,,Hadoop,,,,,,,,,,,,
9903,,,,,,,,,,MLP,,,R,,,,,
9904,,,Docker,,,,,,,MLP,,,,,,,,TensorFlow
9905,,,,,Git,,Java,,,,,,,,,,Tableau,TensorFlow
9906,,,,GCP,,,Java,,,,,Python,,,,,,
9907,,,,,,,,,MLOps,,,,,,Scala,,Tableau,TensorFlow
9908,,,,,,,,,,,,Python,,,Scala,,,TensorFlow
9909,,Azure,,GCP,,,,,,,,,,,,,,
9910,,,,GCP,,,Java,,,MLP,,,,,,PySpark,,
9911,,,,,Git,,,,,,,Python,,,,,,
9912,,,,GCP,,,,,,,,,,SQL,,PySpark,,
9913,AWS,,,,,,,,,,,Python,,,,,,
9914,,,,GCP,,Hadoop,,,,,,,,,,,,
9915,,,,GCP,,,,Kubernetes,,MLP,,Python,,,Scala,,,
9916,,,,,,Hadoop,,,,MLP,PyTorch,,,SQL,,,,
9917,,Azure,,,,,,,,,,,R,,Scala,,,
9918,,,,,,,Java,,,,PyTorch,,,,Scala,,,
9919,,,,GCP,,,,,,MLP,,,,SQL,,PySpark,,
9920,,,,,,,Java,,MLOps,,PyTorch,,,,,,,
9921,,Azure,,GCP,,,,,,,,,,SQL,,PySpark,,
9922,,,,,Git,,,Kubernetes,,MLP,,,,,,,,TensorFlow
9923,AWS,,,,,,Java,,,,PyTorch,,,,,,,TensorFlow
9924,,,,,Git,,,,,MLP,,,R,,,,Tableau,
9925,,,,,,Hadoop,,,,,,,,,,,,
9926,,Azure,,,Git,,,,,MLP,,,,,,,,
9927,,,,,,,Java,,,,,,,,,,Tableau,
9928,,,,,,,,,MLOps,,,,R,,Scala,,,
9929,,,Docker,,,,,,,,PyTorch,Python,,,,,,
9930,,,,,,,,,MLOps,,,Python,,,,,Tableau,
9931,,Azure,,GCP,,,,,,,,,,,,,Tableau,
9932,,,,,,,,,,MLP,PyTorch,,,SQL,,PySpark,,
9933,,,,,,,,Kubernetes,,,,Python,,,,,Tableau,TensorFlow
9934,,,,,Git,,,Kubernetes,,,,,,,,,,TensorFlow
9935,,,,,,,,,,,,,,,,,Tableau,TensorFlow
9936,,,,,,,Java,,,,,,,,,,,
9937,,,,,Git,Hadoop,,,,,,,,,,,,
9938,,Azure,,,,Hadoop,,,,MLP,,,,,Scala,,,
9939,,,,,,,,,,,PyTorch,Python,,,,,,TensorFlow
9940,,,Docker,,,,,,,,,,,,,,,
9941,,,Docker,,,,,,,,,Python,,,Scala,,,
9942,,,,GCP,,,,,,,,,R,,,,,
9943,AWS,,Docker,,,,,Kubernetes,MLOps,,,Python,,,,,,
9944,,,,,,,,Kubernetes,,,,,,,,,Tableau,
9945,AWS,,,,,,Java,Kubernetes,,,,Python,,,,,,
9946,,,,,,,Java,,,,,,,,Scala,PySpark,,
9947,,Azure,,,Git,Hadoop,,,,,,,,SQL,,,,
9948,,,,,Git,,,,,,PyTorch,,,,,,Tableau,
9949,,,,,,,,,,,PyTorch,,,,Scala,PySpark,,
9950,,,,GCP,Git,,,,,,,Python,,,,,,
9951,,,,GCP,,,,,,,,Python,,SQL,,,,TensorFlow
9952,,,,,,Hadoop,,,,,,,R,,,,,
9953,,,Docker,,,,Java,,,,,,,,,,Tableau,
9954,,,,,,Hadoop,,,,,,,R,SQL,,,,
9955,,,Docker,,,,,,,,PyTorch,,,SQL,Scala,,,TensorFlow
9956,,,,,,,,Kubernetes,MLOps,,PyTorch,,,,,,Tableau,
9957,,,Docker,,Git,,Java,Kubernetes,,,,,,,,,,TensorFlow
9958,AWS,Azure,,,,,,,,,PyTorch,,,,Scala,,,
9959,,,,,Git,,,,,,,Python,,,,,,TensorFlow
9960,,Azure,,,,,,,,MLP,,Python,,SQL,,,,
9961,,,,,,,,Kubernetes,MLOps,,,,,,,,,
9962,,Azure,,,Git,Hadoop,,,,,,Python,,SQL,,,,
9963,,,,,,Hadoop,,,,MLP,,,,,,,,
9964,,,,,,,,,,,,,,,Scala,,Tableau,
9965,AWS,,,,,,,,,,,,,SQL,,,,TensorFlow
9966,,,Docker,,Git,,,,,,,Python,,,,,,
9967,,,,,,,,Kubernetes,,,PyTorch,Python,,,,,,TensorFlow
9968,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
9969,,,Docker,GCP,,,Java,,,,,,,,,,Tableau,
9970,AWS,,,,,,,Kubernetes,,MLP,,,,,,,,
9971,,,,,,,,Kubernetes,,MLP,,Python,,,,,,
9972,,Azure,,,,,,,,,,,,SQL,,,,
9973,,,,GCP,,,,Kubernetes,,,,,,,Scala,,,
9974,,,,,,,,,,,,Python,,,,,Tableau,
9975,,,,,,,,,,,PyTorch,Python,,SQL,,,,
9976,,,,,Git,Hadoop,,Kubernetes,,,PyTorch,,,,,,,
9977,AWS,Azure,,,,,,,,,PyTorch,,,SQL,,,,
9978,,,,,,Hadoop,Java,,,,PyTorch,,,,Scala,,,
9979,,Azure,,,,,,,,,,,,,,,Tableau,
9980,,,,,,,,,MLOps,,,Python,,,,,Tableau,TensorFlow
9981,AWS,,,,,Hadoop,,,,,,Python,,,,,,TensorFlow
9982,,,,,,,Java,,,,,,R,,,,,
9983,,,,GCP,Git,,,,,MLP,,,,,,,,
9984,,,,,,,Java,,,,,Python,,,,,,
9985,,Azure,,,,,,,,MLP,,,,,Scala,PySpark,,TensorFlow
9986,,,,,,,,,MLOps,,,Python,,,,,,TensorFlow
9987,,,,,,,,,,,,Python,,,Scala,,,
9988,,Azure,,,,,Java,,,,,,R,,,,,
9989,,,,,,Hadoop,,,,,PyTorch,,,SQL,,PySpark,,
9990,,,,GCP,,,,,,,PyTorch,,,,,PySpark,Tableau,
9991,,,,,,,,Kubernetes,,,,Python,,,,,,
9992,AWS,,,,,,,,,,,Python,R,,Scala,,,
9993,,,,,,Hadoop,,,MLOps,,,,,,,,Tableau,
9994,,,Docker,,,Hadoop,,,,,,Python,,,,,,
9995,,,Docker,,,,,,,,PyTorch,Python,,,,PySpark,,
9996,,,,GCP,,,,,,,,,,,,,,
9997,,,,,,,,Kubernetes,MLOps,,,Python,,,,,,
9998,,,,GCP,,,,,,,,Python,,SQL,,,,TensorFlow
9999,,,,,,,,Kubernetes,,,,,,,,,Tableau,
10000,,Azure,,,,,,,MLOps,,PyTorch,,,,,,Tableau,
10001,,,,,,Hadoop,Java,,,,,,R,,,PySpark,,
10002,,,,,,,,Kubernetes,,,,,,,Scala,,,TensorFlow
10003,,,,GCP,,,,Kubernetes,,,,,,,Scala,,Tableau,
10004,,,,,,,,,,,,Python,,,Scala,,,
10005,,,,,,,,,MLOps,,,Python,,,,PySpark,,TensorFlow
10006,,,,,,Hadoop,,,,,,,R,SQL,,,,
10007,,Azure,,,,,,,,,,,,SQL,,PySpark,,
10008,AWS,,,,,,,,,,,Python,R,,Scala,,,
10009,,,,GCP,,,,,,,,Python,,,,,,TensorFlow
10010,,Azure,,,Git,,,,,,,,,,Scala,,,
10011,,Azure,,GCP,,,,Kubernetes,,,,,,,,,,
10012,AWS,,,,,,,Kubernetes,,,,,,,Scala,,,
10013,,,,GCP,,,Java,,,,,,,,Scala,,,
10014,,,Docker,,,,,,,,,Python,,,,,,
10015,,,Docker,,,,Java,,,,,,,,,,,
10016,,Azure,,,,,Java,,,,,,,SQL,,,,
10017,,,,,Git,,,,,,,,,,,,,TensorFlow
10018,AWS,,,,,,,Kubernetes,,,,,,,,PySpark,,
10019,,,,,,,,,,,,Python,,,,PySpark,,
10020,,,Docker,,,,,Kubernetes,,,,Python,,,,,,TensorFlow
10021,,Azure,,,,,Java,,MLOps,,,,,,,,,TensorFlow
10022,,,,GCP,,,Java,,,,,,R,SQL,,,,
10023,,Azure,Docker,,Git,,,,,,,,,,Scala,,,
10024,,,Docker,GCP,,,,,,,,,,SQL,,,,
10025,,,,,,,,,,,PyTorch,,,,Scala,,,
10026,,,,,,,,,,,,,R,,,,,
10027,AWS,,,,,,Java,,,,PyTorch,,,,,,,
10028,,,,,,,,,,MLP,,Python,,,Scala,,,
10029,,,,,,,Java,Kubernetes,MLOps,,,Python,,,,,,
10030,,,,,,,,,,,,Python,,,,,,TensorFlow
10031,,,,,Git,,,,,,,Python,,,,,,TensorFlow
10032,,,,,,Hadoop,,,MLOps,MLP,,,,SQL,,,,
10033,,,,GCP,,,Java,,MLOps,,,Python,,,,,,
10034,AWS,,,,,,,,,,PyTorch,,,,Scala,,,
10035,,,,,,,,Kubernetes,,,,,,SQL,,PySpark,,
10036,,,,,,,,,,,,,,,Scala,PySpark,,
10037,,,,,,,,,MLOps,,,Python,R,,,,,
10038,,,,GCP,Git,,,,,,,,,,,,,
10039,,,,,,,,,,,PyTorch,,,SQL,,PySpark,,
10040,,,,,,Hadoop,,,,,PyTorch,Python,,,,,,TensorFlow
10041,,,,,,,Java,,,,,Python,,SQL,,,,TensorFlow
10042,,,,GCP,,,,,,,,Python,,SQL,,,,
10043,,,,GCP,,Hadoop,,,MLOps,,PyTorch,,,,,,,
10044,,,,,Git,,,,,,,,,,,,Tableau,
10045,,,,,,,,Kubernetes,MLOps,,,,,SQL,,PySpark,,
10046,,,,,,,,,,,,Python,,,Scala,,Tableau,
10047,,,,,,,Java,Kubernetes,,,PyTorch,,,SQL,,,,
10048,,,,,,,,,MLOps,,,Python,,,,PySpark,,
10049,,,,,,,,,,MLP,,,,,Scala,,,
10050,,,,,,,Java,,,,,,,SQL,,,Tableau,
10051,,,,,,Hadoop,,,MLOps,,,,,,,,,
10052,,,,,,,,,,,PyTorch,,,,Scala,,,
10053,,,,GCP,,,,,,,PyTorch,,,SQL,,,,
10054,,,,,Git,,,,,,,,,,,,Tableau,
10055,,,,,,Hadoop,Java,,,,,,,,Scala,,,
10056,,,,,,Hadoop,Java,,,,,,,SQL,Scala,,,
10057,,,,,,Hadoop,,Kubernetes,MLOps,,,,,,,,,
10058,,,,GCP,,,,,,MLP,PyTorch,Python,,,,,,TensorFlow
10059,,,,GCP,,,,,,,,Python,,SQL,,,,
10060,,,,,,,,Kubernetes,,,,Python,,SQL,,,,
10061,AWS,,,,Git,,,,,,,,,,,,,
10062,,,,,Git,,,,MLOps,,,,,,,PySpark,Tableau,
10063,,,,,,,,,MLOps,,,Python,,,,,,
10064,,,,,,,,Kubernetes,,MLP,,,,SQL,,,,
10065,,,,,,,,Kubernetes,,,,Python,,,,PySpark,,
10066,,,,GCP,,,,,,MLP,,Python,,,,,,
10067,,Azure,,,Git,,,Kubernetes,,,,Python,,,,,,
10068,,,,,,,,,,,,,,,Scala,,,
10069,AWS,,,,,,,,,,,,,,Scala,,,
10070,,,,,,,Java,,MLOps,MLP,,,,,,,,
10071,,,,,,,,,MLOps,,,,,,Scala,,Tableau,
10072,,,,,,,,,,MLP,PyTorch,Python,,,,,,TensorFlow
10073,,,,,,Hadoop,Java,,,,,Python,,SQL,,,,
10074,AWS,,,,Git,Hadoop,,,MLOps,,,,,,,,,
10075,,Azure,,,Git,,Java,,,,,Python,,,,,,
10076,,,,,,,,,,MLP,,Python,,,,,,TensorFlow
10077,,,,GCP,,,,Kubernetes,,,,,,,,,,
10078,,,,,Git,,,,MLOps,,,,,,,,,TensorFlow
10079,,,,,,,Java,,,,,Python,R,,,,Tableau,
10080,,,Docker,,,,,,,,,,,,,PySpark,Tableau,TensorFlow
10081,,,,,,,,Kubernetes,,,,,,,,,,
10082,,,,,,,,,,,,Python,,,,PySpark,,
10083,,,,,,,,,,,,Python,,,Scala,,Tableau,
10084,,,,,,,,Kubernetes,,,,,,,,,,
10085,,,Docker,,Git,,,,,MLP,,,,,,,,
10086,,,,,,,,Kubernetes,MLOps,,,,,,,,,TensorFlow
10087,,,,,Git,,Java,,,,,,,,,,Tableau,
10088,,Azure,,GCP,Git,,,Kubernetes,,,,,,,,,,
10089,,,,,,,,,,,,Python,,,,,,TensorFlow
10090,,,,,Git,,,,,,,,,SQL,,,Tableau,
10091,,Azure,Docker,,,,,,,,,,,,,,,
10092,,,,,,,,,,,,,,,,,Tableau,TensorFlow
10093,,,,,,Hadoop,,,,,,,,SQL,Scala,,,
10094,,,,GCP,,,,,,,,Python,,,,,,TensorFlow
10095,,,,,,,Java,Kubernetes,,,,,,,,,Tableau,
10096,,Azure,,,,,,,,,,Python,,,,PySpark,,
10097,,,,,,,,,,MLP,PyTorch,,,,,,,
10098,,,,,,,,,,,,Python,R,,,,,TensorFlow
10099,,,,,,,,,,,,,,,,,,
10100,,,,,,,,,,,,,,SQL,,,,
10101,,,,,,,Java,,,,,Python,,,,,,
10102,,,,GCP,,,Java,,,,PyTorch,,,SQL,,,,
10103,,Azure,Docker,,,,,,,,,Python,,,,,,
10104,,Azure,,,,Hadoop,,,,,,,,,,,,TensorFlow
10105,AWS,,,,,,,,,,,,,,,PySpark,,TensorFlow
10106,,Azure,Docker,,,,,,,,,,,SQL,,,,
10107,,Azure,Docker,,,,,,,MLP,,,,,,,,
10108,,Azure,,,,,,,,,,Python,,,,PySpark,,TensorFlow
10109,,,,,,,Java,Kubernetes,,MLP,,,,,Scala,,,
10110,,Azure,,,,,,,,,PyTorch,,R,,,,Tableau,
10111,,,,,Git,,,,,,,,,,,,Tableau,
10112,,,,,,Hadoop,Java,,,,,Python,R,,,,,
10113,,,,,,,,,,,PyTorch,,R,,,,,
10114,,,,GCP,,,,,,,PyTorch,,,,,,,
10115,,,,,,,,,MLOps,,,,,SQL,,PySpark,,
10116,,,,,,,,,,,,Python,,,,,,
10117,,,,,,,Java,,MLOps,,,Python,R,,,,,
10118,,,,,,,,,,,,,,,Scala,PySpark,,
10119,,,,,,,Java,,,MLP,PyTorch,,,,,,,TensorFlow
10120,,,,,,,,Kubernetes,MLOps,MLP,,Python,,,,,,
10121,,,,GCP,,Hadoop,,Kubernetes,,,,,,,,,,
10122,,Azure,,GCP,Git,,,,,,,,,,,,,TensorFlow
10123,,,,,,,,Kubernetes,,,PyTorch,Python,R,,,,,
10124,,,,,,,,Kubernetes,,,,,R,,,,Tableau,
