ID_cleaned,job_id,job_title,salary_usd,salary_distribution_usd,salary_currency,experience_level,experience_level_cleaned,employment_type,employment_type_cleaned,company_location,company_size,company_size_cleaned,employee_residence,remote_ratio,required_skills,is_AWS_required_skills,is_Azure_required_skills,is_Docker_required_skills,is_GCP_required_skills,is_github_required_skills,is_Hadoop_required_skills,is_Java_required_skills,is_Kubernetes_required_skills,is_MLOps_required_skills,is_NLP_required_skills,is_PyTorch_required_skills,is_Python_required_skills,is_R_required_skills,is_SQL_required_skills,is_Scala_required_skills,is_Pyspark_required_skills,is_Tableau_required_skills,is_TensorFlow_required_skills,education_required,years_experience,industry,posting_date,application_deadline,application_period_days,job_description_length,benefits_score,company_name
6874,AI06874,Data Engineer,233158,"More than 180,000 USD",USD,EX,Executive,FT,Full-Time,Australia,L,Large,Australia,100,"GCP, SQL, MLOps, Docker",0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Associate,10,Transportation,4/25/2024,6/16/2024,52,2124,7.4,Smart Analytics
6875,AI06875,AI Architect,76830,"60,000 - 80,000 USD",USD,EN,Entry-level,FT,Full-Time,Sweden,L,Large,Sweden,50,"Kubernetes, Spark, Data Visualization, NLP, Mathematics",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,PhD,0,Transportation,7/6/2024,9/6/2024,62,567,9.6,Neural Networks Co
6876,AI06876,NLP Engineer,89822,"80,000 - 100,000 USD",USD,MI,Mid-level,PT,Part-Time,Singapore,L,Large,Singapore,0,"SQL, PyTorch, Azure, Computer Vision",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Master,4,Energy,1/24/2024,2/8/2024,15,1135,10,Advanced Robotics
6877,AI06877,Autonomous Systems Engineer,121014,"120,000 - 140,000 USD",USD,EX,Executive,FL,Freelance,Israel,L,Large,Israel,0,"Docker, Spark, AWS, Statistics, MLOps",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Master,17,Consulting,8/15/2024,9/6/2024,22,2289,9.4,Quantum Computing Inc
6878,AI06878,Robotics Engineer,201055,"More than 180,000 USD",USD,EX,Executive,FL,Freelance,Canada,L,Large,Canada,0,"TensorFlow, Linux, Python",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Associate,10,Real Estate,7/15/2024,8/26/2024,42,1262,6.5,Neural Networks Co
6879,AI06879,Computer Vision Engineer,84302,"80,000 - 100,000 USD",USD,MI,Mid-level,FT,Full-Time,Singapore,S,Small,Singapore,0,"Spark, Git, Docker, AWS, MLOps",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,Associate,2,Real Estate,11/22/2024,1/2/2025,41,2437,6,TechCorp Inc
6880,AI06880,Autonomous Systems Engineer,225505,"More than 180,000 USD",USD,EX,Executive,PT,Part-Time,Singapore,S,Small,Singapore,50,"Spark, Python, GCP, NLP",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,PhD,18,Energy,4/20/2024,5/11/2024,21,1565,8.2,Future Systems
6881,AI06881,Data Scientist,72272,"60,000 - 80,000 USD",USD,MI,Mid-level,CT,Contract,Australia,S,Small,Austria,50,"Mathematics, MLOps, Deep Learning",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Associate,2,Energy,9/23/2024,10/23/2024,30,1275,7.5,Future Systems
6882,AI06882,Deep Learning Engineer,97608,"80,000 - 100,000 USD",USD,MI,Mid-level,FL,Freelance,Denmark,S,Small,Austria,50,"TensorFlow, AWS, NLP, Mathematics",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Associate,2,Energy,12/29/2024,2/21/2025,54,1614,8.4,DataVision Ltd
6883,AI06883,Machine Learning Engineer,83754,"80,000 - 100,000 USD",USD,EN,Entry-level,PT,Part-Time,Canada,L,Large,Canada,50,"AWS, Hadoop, Azure, Mathematics, R",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Master,1,Telecommunications,3/14/2024,4/10/2024,27,2145,7.4,Machine Intelligence Group
6884,AI06884,Data Engineer,60780,"60,000 - 80,000 USD",USD,EN,Entry-level,FT,Full-Time,Israel,L,Large,Austria,50,"Kubernetes, Git, Mathematics, Hadoop, Deep Learning",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Bachelor,0,Transportation,5/9/2024,6/13/2024,35,2316,9.2,Neural Networks Co
6885,AI06885,AI Research Scientist,151161,"140,000 - 160,000 USD",USD,SE,Senior,FL,Freelance,Switzerland,S,Small,Australia,0,"Python, Linux, Mathematics",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Master,7,Media,8/23/2024,9/18/2024,26,2188,6.9,Neural Networks Co
6886,AI06886,NLP Engineer,85261,"80,000 - 100,000 USD",USD,EN,Entry-level,CT,Contract,Australia,L,Large,Australia,50,"NLP, Kubernetes, Data Visualization",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Master,0,Technology,7/11/2024,8/30/2024,50,1409,8.7,DeepTech Ventures
6887,AI06887,Research Scientist,103737,"100,000 - 120,000 USD",USD,MI,Mid-level,FT,Full-Time,Australia,M,Medium,Australia,0,"PyTorch, Git, Python, Kubernetes",0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Master,2,Finance,12/2/2024,2/5/2025,65,1098,6.8,TechCorp Inc
6888,AI06888,AI Consultant,52362,"40,000 - 60,000 USD",USD,MI,Mid-level,FL,Freelance,Finland,M,Medium,Finland,100,"Data Visualization, Statistics, Hadoop, PyTorch, AWS",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Master,2,Government,8/13/2024,9/28/2024,46,835,5.8,Neural Networks Co
6889,AI06889,Autonomous Systems Engineer,105572,"100,000 - 120,000 USD",USD,SE,Senior,FL,Freelance,Australia,M,Medium,Australia,50,"Python, TensorFlow, MLOps",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Master,6,Real Estate,5/19/2024,7/4/2024,46,1511,6.2,AI Innovations
6890,AI06890,Head of AI,98182,"80,000 - 100,000 USD",USD,MI,Mid-level,FT,Full-Time,Australia,S,Small,Australia,100,"Python, Scala, Tableau",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Associate,2,Finance,4/3/2024,5/20/2024,47,2440,6.7,Quantum Computing Inc
6891,AI06891,Data Analyst,113053,"100,000 - 120,000 USD",USD,EN,Entry-level,CT,Contract,Switzerland,L,Large,Switzerland,0,"Git, PyTorch, Tableau, TensorFlow, Java",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,Associate,0,Media,5/14/2024,6/19/2024,36,1547,9.4,Neural Networks Co
6892,AI06892,AI Software Engineer,133412,"120,000 - 140,000 USD",USD,MI,Mid-level,CT,Contract,Denmark,L,Large,Denmark,0,"PyTorch, Spark, Kubernetes, Data Visualization, Tableau",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,PhD,4,Government,3/21/2024,4/26/2024,36,1288,6.6,Quantum Computing Inc
6893,AI06893,Data Scientist,75895,"60,000 - 80,000 USD",USD,EN,Entry-level,FT,Full-Time,Switzerland,S,Small,Switzerland,100,"Deep Learning, PyTorch, Tableau, TensorFlow",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Bachelor,1,Government,11/14/2024,1/13/2025,60,1118,9.3,DataVision Ltd
6894,AI06894,Data Scientist,257296,"More than 180,000 USD",EUR,EX,Executive,CT,Contract,Netherlands,M,Medium,Ireland,100,"Python, TensorFlow, PyTorch, Statistics",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Bachelor,10,Government,3/13/2024,5/7/2024,55,1229,9.4,Neural Networks Co
6895,AI06895,NLP Engineer,126342,"120,000 - 140,000 USD",USD,SE,Senior,PT,Part-Time,Australia,L,Large,Australia,0,"SQL, Python, MLOps, TensorFlow",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,Bachelor,7,Healthcare,4/9/2025,4/28/2025,19,589,5.1,Autonomous Tech
6896,AI06896,Computer Vision Engineer,145559,"140,000 - 160,000 USD",USD,SE,Senior,CT,Contract,Sweden,M,Medium,Germany,50,"Java, Spark, SQL, Computer Vision, Azure",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Master,5,Manufacturing,11/4/2024,1/3/2025,60,1216,8.9,TechCorp Inc
6897,AI06897,AI Consultant,99724,"80,000 - 100,000 USD",USD,EN,Entry-level,PT,Part-Time,Switzerland,L,Large,Switzerland,50,"Data Visualization, SQL, PyTorch, Kubernetes, Deep Learning",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,PhD,0,Education,7/8/2024,7/30/2024,22,2213,6.2,Smart Analytics
6898,AI06898,AI Software Engineer,65801,"60,000 - 80,000 USD",EUR,EN,Entry-level,PT,Part-Time,Netherlands,M,Medium,Germany,100,"Statistics, Scala, R",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,PhD,0,Gaming,2/4/2024,3/18/2024,43,1950,5.3,Cognitive Computing
6899,AI06899,AI Product Manager,73899,"60,000 - 80,000 USD",USD,SE,Senior,CT,Contract,Ireland,S,Small,Ireland,100,"TensorFlow, Python, GCP, AWS, Computer Vision",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Associate,6,Finance,3/14/2025,5/25/2025,72,1061,6.1,Future Systems
6900,AI06900,ML Ops Engineer,125706,"120,000 - 140,000 USD",EUR,SE,Senior,FT,Full-Time,Netherlands,L,Large,Netherlands,0,"Python, SQL, Azure",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Associate,7,Real Estate,11/6/2024,11/21/2024,15,1637,8,Cloud AI Solutions
6901,AI06901,Machine Learning Engineer,95822,"80,000 - 100,000 USD",USD,MI,Mid-level,FL,Freelance,Australia,M,Medium,Norway,0,"Python, Scala, Data Visualization, TensorFlow",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,PhD,4,Retail,3/3/2025,4/24/2025,52,522,6.9,Machine Intelligence Group
6902,AI06902,AI Specialist,114608,"100,000 - 120,000 USD",USD,EN,Entry-level,PT,Part-Time,Switzerland,L,Large,Norway,100,"Kubernetes, Data Visualization, PyTorch",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Master,1,Manufacturing,1/20/2025,2/3/2025,14,1776,9.6,Digital Transformation LLC
6903,AI06903,Deep Learning Engineer,74408,"60,000 - 80,000 USD",EUR,MI,Mid-level,FL,Freelance,France,S,Small,France,50,"Tableau, Java, Docker, Statistics, PyTorch",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Bachelor,3,Manufacturing,1/11/2025,2/11/2025,31,886,7.4,DeepTech Ventures
6904,AI06904,AI Product Manager,45507,"40,000 - 60,000 USD",USD,EN,Entry-level,FL,Freelance,China,S,Small,China,0,"PyTorch, Azure, Linux, Git, Spark",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,PhD,1,Finance,10/11/2024,11/15/2024,35,2000,5.7,Machine Intelligence Group
6905,AI06905,Autonomous Systems Engineer,129224,"120,000 - 140,000 USD",USD,MI,Mid-level,FL,Freelance,United States,M,Medium,United States,100,"Tableau, Scala, Python",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,PhD,3,Healthcare,8/9/2024,9/4/2024,26,1721,6.5,Predictive Systems
6906,AI06906,NLP Engineer,38781,"Less than 40,000 USD",USD,EN,Entry-level,CT,Contract,Japan,S,Small,Japan,50,"Hadoop, TensorFlow, Python, MLOps",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,Master,1,Retail,4/29/2025,6/26/2025,58,1347,6.6,DataVision Ltd
6907,AI06907,Robotics Engineer,78557,"60,000 - 80,000 USD",USD,EN,Entry-level,CT,Contract,United States,S,Small,United States,50,"Computer Vision, Git, Java, Kubernetes",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,PhD,0,Consulting,2/1/2024,3/21/2024,49,1148,9,Advanced Robotics
6908,AI06908,Machine Learning Engineer,80389,"80,000 - 100,000 USD",EUR,MI,Mid-level,CT,Contract,France,L,Large,France,50,"Git, Spark, Scala, Python",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,PhD,3,Education,9/26/2024,11/1/2024,36,1790,8.8,Future Systems
6909,AI06909,AI Architect,141349,"140,000 - 160,000 USD",USD,SE,Senior,FT,Full-Time,Singapore,L,Large,Norway,0,"Hadoop, SQL, MLOps",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,PhD,5,Consulting,4/6/2025,6/13/2025,68,1520,5.3,DataVision Ltd
6910,AI06910,AI Architect,83994,"80,000 - 100,000 USD",USD,SE,Senior,FL,Freelance,Austria,S,Small,Austria,100,"Java, Kubernetes, Statistics, Computer Vision",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Master,8,Consulting,6/24/2024,8/12/2024,49,2106,9.7,Future Systems
6911,AI06911,Autonomous Systems Engineer,146889,"140,000 - 160,000 USD",USD,SE,Senior,CT,Contract,Switzerland,M,Medium,Switzerland,0,"Data Visualization, Git, R, PyTorch, Docker",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Bachelor,6,Education,1/24/2025,4/7/2025,73,2454,5.7,Future Systems
6912,AI06912,Data Engineer,101087,"100,000 - 120,000 USD",USD,EX,Executive,FT,Full-Time,Japan,S,Small,Japan,0,"MLOps, Kubernetes, Git, Mathematics, SQL",0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,Bachelor,18,Technology,7/20/2024,9/17/2024,59,1542,9.5,Cognitive Computing
6913,AI06913,AI Specialist,105571,"100,000 - 120,000 USD",USD,SE,Senior,FL,Freelance,India,L,Large,France,100,"GCP, PyTorch, Kubernetes",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Associate,9,Retail,7/13/2024,8/10/2024,28,554,5.4,DeepTech Ventures
6914,AI06914,Autonomous Systems Engineer,111195,"100,000 - 120,000 USD",EUR,SE,Senior,FL,Freelance,Germany,M,Medium,Germany,50,"Kubernetes, Docker, R, Mathematics",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Associate,5,Retail,9/29/2024,11/2/2024,34,1287,6.7,AI Innovations
6915,AI06915,Data Engineer,47073,"40,000 - 60,000 USD",USD,EN,Entry-level,FL,Freelance,Ireland,S,Small,Ireland,50,"TensorFlow, Tableau, Linux, Deep Learning, Statistics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Associate,0,Education,3/28/2024,5/19/2024,52,1652,9.6,Quantum Computing Inc
6916,AI06916,AI Research Scientist,187698,"More than 180,000 USD",USD,SE,Senior,CT,Contract,Norway,M,Medium,Norway,100,"Azure, Kubernetes, GCP, Python",0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Master,7,Retail,7/23/2024,9/5/2024,44,557,8.3,Autonomous Tech
6917,AI06917,AI Software Engineer,58026,"40,000 - 60,000 USD",USD,EN,Entry-level,FL,Freelance,Sweden,S,Small,Sweden,0,"Statistics, Kubernetes, Hadoop, TensorFlow",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Bachelor,1,Energy,3/13/2025,4/21/2025,39,877,5.2,Advanced Robotics
6918,AI06918,Autonomous Systems Engineer,62788,"60,000 - 80,000 USD",USD,MI,Mid-level,PT,Part-Time,South Korea,M,Medium,India,100,"GCP, Data Visualization, Python",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Master,2,Telecommunications,12/8/2024,12/30/2024,22,871,6.5,Neural Networks Co
6919,AI06919,AI Software Engineer,154530,"140,000 - 160,000 USD",USD,EX,Executive,PT,Part-Time,China,L,Large,France,0,"Python, TensorFlow, Spark",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Master,10,Manufacturing,5/27/2024,7/16/2024,50,2444,6.1,Future Systems
6920,AI06920,Machine Learning Engineer,123172,"120,000 - 140,000 USD",USD,EX,Executive,CT,Contract,Israel,S,Small,Finland,50,"Mathematics, R, SQL, Deep Learning, GCP",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Associate,11,Government,3/17/2024,5/4/2024,48,1952,8.9,Predictive Systems
6921,AI06921,AI Product Manager,70163,"60,000 - 80,000 USD",EUR,MI,Mid-level,FL,Freelance,Netherlands,S,Small,Denmark,50,"PyTorch, Docker, SQL, AWS, Statistics",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Associate,4,Transportation,3/8/2024,4/23/2024,46,1519,9.8,Quantum Computing Inc
6922,AI06922,ML Ops Engineer,47244,"40,000 - 60,000 USD",USD,EN,Entry-level,FT,Full-Time,Australia,S,Small,Australia,100,"Scala, Spark, Data Visualization",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Master,0,Media,9/29/2024,11/22/2024,54,1269,7.8,Machine Intelligence Group
6923,AI06923,Data Engineer,103559,"100,000 - 120,000 USD",EUR,MI,Mid-level,CT,Contract,Germany,L,Large,Germany,100,"R, GCP, Hadoop, AWS, Python",1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Master,2,Media,3/21/2024,5/8/2024,48,1509,6,Autonomous Tech
6924,AI06924,Machine Learning Researcher,136719,"120,000 - 140,000 USD",USD,SE,Senior,FT,Full-Time,Sweden,M,Medium,India,100,"Hadoop, Spark, Data Visualization, MLOps, Scala",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,Bachelor,9,Energy,2/10/2025,4/23/2025,72,828,5.3,Advanced Robotics
6925,AI06925,Machine Learning Researcher,212170,"More than 180,000 USD",EUR,EX,Executive,FL,Freelance,France,M,Medium,France,50,"Azure, Docker, Tableau",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PhD,13,Healthcare,1/26/2024,2/22/2024,27,2212,9.2,AI Innovations
6926,AI06926,Robotics Engineer,168619,"160,000 - 180,000 USD",USD,EX,Executive,CT,Contract,South Korea,L,Large,Sweden,100,"SQL, Java, Mathematics, PyTorch, GCP",0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,Bachelor,13,Retail,4/15/2024,6/20/2024,66,1208,5.6,Cognitive Computing
6927,AI06927,AI Research Scientist,74941,"60,000 - 80,000 USD",USD,SE,Senior,FT,Full-Time,Finland,S,Small,Finland,0,"Data Visualization, Spark, Tableau, Python, MLOps",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,Bachelor,9,Manufacturing,4/18/2024,6/4/2024,47,511,5.1,TechCorp Inc
6928,AI06928,AI Architect,127028,"120,000 - 140,000 USD",USD,EX,Executive,FT,Full-Time,South Korea,S,Small,Japan,0,"Python, TensorFlow, Computer Vision, Mathematics, Statistics",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Bachelor,17,Education,1/28/2024,2/16/2024,19,1234,6,Advanced Robotics
6929,AI06929,Research Scientist,68975,"60,000 - 80,000 USD",GBP,EN,Entry-level,FL,Freelance,United Kingdom,S,Small,India,50,"Python, Mathematics, Kubernetes, Azure, Git",0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,PhD,0,Education,10/13/2024,11/19/2024,37,1514,8.2,Machine Intelligence Group
6930,AI06930,AI Consultant,107230,"100,000 - 120,000 USD",USD,SE,Senior,CT,Contract,Australia,S,Small,Australia,50,"Computer Vision, SQL, Tableau",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Associate,9,Real Estate,12/11/2024,1/30/2025,50,1226,5.6,Autonomous Tech
6931,AI06931,Robotics Engineer,200260,"More than 180,000 USD",USD,EX,Executive,PT,Part-Time,Australia,L,Large,Australia,0,"PyTorch, NLP, Docker",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Master,10,Retail,3/31/2025,4/29/2025,29,724,6.3,Neural Networks Co
6932,AI06932,Data Engineer,76845,"60,000 - 80,000 USD",EUR,EN,Entry-level,FL,Freelance,Netherlands,S,Small,Netherlands,100,"Deep Learning, Python, TensorFlow, Computer Vision",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Associate,0,Real Estate,1/25/2025,3/21/2025,55,1166,7.5,Machine Intelligence Group
6933,AI06933,Robotics Engineer,91357,"80,000 - 100,000 USD",GBP,MI,Mid-level,CT,Contract,United Kingdom,L,Large,Denmark,0,"SQL, Kubernetes, NLP, Scala",0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Associate,4,Energy,3/27/2025,5/25/2025,59,1542,7.2,Smart Analytics
6934,AI06934,AI Software Engineer,74956,"60,000 - 80,000 USD",USD,SE,Senior,CT,Contract,Austria,S,Small,France,0,"GCP, Java, MLOps, Azure, PyTorch",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,Associate,6,Automotive,12/25/2024,1/24/2025,30,1186,7.1,DeepTech Ventures
6935,AI06935,AI Research Scientist,77688,"60,000 - 80,000 USD",USD,MI,Mid-level,PT,Part-Time,India,M,Medium,India,50,"SQL, TensorFlow, Kubernetes, Hadoop, Linux",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,PhD,4,Government,10/15/2024,11/16/2024,32,1748,9.4,AI Innovations
6936,AI06936,Research Scientist,254532,"More than 180,000 USD",USD,EX,Executive,FL,Freelance,United States,L,Large,United States,100,"Git, Deep Learning, Tableau, Docker, GCP",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Associate,13,Transportation,5/9/2024,6/18/2024,40,1752,9.8,Advanced Robotics
6937,AI06937,Machine Learning Researcher,55604,"40,000 - 60,000 USD",USD,MI,Mid-level,PT,Part-Time,India,S,Small,India,100,"Scala, Git, Linux",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Associate,3,Technology,4/22/2025,6/23/2025,62,2236,8.6,Autonomous Tech
6938,AI06938,Data Engineer,65785,"60,000 - 80,000 USD",EUR,EN,Entry-level,PT,Part-Time,Netherlands,M,Medium,Switzerland,0,"Kubernetes, Scala, R, Docker, Deep Learning",0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,PhD,1,Energy,5/25/2024,6/12/2024,18,2319,9.6,Algorithmic Solutions
6939,AI06939,Head of AI,345399,"More than 180,000 USD",USD,EX,Executive,FT,Full-Time,Switzerland,M,Medium,India,0,"Python, AWS, Tableau",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Bachelor,11,Automotive,2/24/2024,5/3/2024,69,1298,9,TechCorp Inc
6940,AI06940,Computer Vision Engineer,88041,"80,000 - 100,000 USD",USD,MI,Mid-level,FT,Full-Time,Ireland,L,Large,Norway,100,"Scala, Data Visualization, Tableau, R",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Associate,3,Healthcare,3/16/2025,5/28/2025,73,639,6.9,Future Systems
6941,AI06941,AI Specialist,99546,"80,000 - 100,000 USD",EUR,SE,Senior,FL,Freelance,Netherlands,S,Small,Netherlands,50,"GCP, TensorFlow, Java",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,PhD,5,Gaming,5/17/2024,6/2/2024,16,1116,5.2,Autonomous Tech
6942,AI06942,NLP Engineer,80527,"80,000 - 100,000 USD",USD,EN,Entry-level,PT,Part-Time,Sweden,L,Large,Sweden,100,"MLOps, Scala, Python, Azure, Hadoop",0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,PhD,1,Telecommunications,1/27/2025,2/15/2025,19,1817,6.2,Advanced Robotics
6943,AI06943,Principal Data Scientist,47400,"40,000 - 60,000 USD",USD,EN,Entry-level,FT,Full-Time,India,M,Medium,India,100,"NLP, AWS, Computer Vision, SQL, Git",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Bachelor,0,Consulting,5/17/2024,7/24/2024,68,1886,7.4,Cloud AI Solutions
6944,AI06944,ML Ops Engineer,81817,"80,000 - 100,000 USD",USD,EN,Entry-level,FL,Freelance,Singapore,M,Medium,India,50,"R, Linux, Deep Learning",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PhD,1,Government,5/15/2024,6/1/2024,17,1556,9.8,Advanced Robotics
6945,AI06945,Data Analyst,91384,"80,000 - 100,000 USD",USD,SE,Senior,PT,Part-Time,China,M,Medium,China,0,"Data Visualization, TensorFlow, Kubernetes, Hadoop, Azure",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,Bachelor,7,Manufacturing,1/28/2024,3/7/2024,39,1187,9.1,AI Innovations
6946,AI06946,Machine Learning Researcher,148326,"140,000 - 160,000 USD",EUR,EX,Executive,PT,Part-Time,France,L,Large,France,50,"Tableau, PyTorch, SQL, Data Visualization, Statistics",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Associate,16,Telecommunications,1/24/2025,2/18/2025,25,2254,7.4,Algorithmic Solutions
6947,AI06947,Data Engineer,61707,"60,000 - 80,000 USD",EUR,EN,Entry-level,CT,Contract,Germany,S,Small,Germany,0,"R, AWS, Kubernetes",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Master,1,Technology,9/25/2024,10/15/2024,20,1531,9.5,AI Innovations
6948,AI06948,AI Specialist,69265,"60,000 - 80,000 USD",USD,MI,Mid-level,FT,Full-Time,South Korea,S,Small,South Korea,100,"NLP, Hadoop, Linux, TensorFlow",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,PhD,2,Gaming,6/16/2024,7/15/2024,29,1991,5.9,Autonomous Tech
6949,AI06949,Autonomous Systems Engineer,145735,"140,000 - 160,000 USD",USD,MI,Mid-level,FL,Freelance,United States,L,Large,United States,0,"Data Visualization, Docker, Python, MLOps, Linux",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Master,2,Education,3/24/2024,5/26/2024,63,867,6.7,AI Innovations
6950,AI06950,AI Consultant,71304,"60,000 - 80,000 USD",USD,MI,Mid-level,CT,Contract,Austria,L,Large,Austria,0,"Scala, Deep Learning, SQL, Azure",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Associate,4,Gaming,10/9/2024,11/28/2024,50,1870,5.2,Neural Networks Co
6951,AI06951,Robotics Engineer,222198,"More than 180,000 USD",EUR,EX,Executive,PT,Part-Time,Netherlands,M,Medium,Netherlands,0,"Computer Vision, Python, Linux, Mathematics, Hadoop",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Associate,12,Media,5/5/2024,6/6/2024,32,562,8.3,Machine Intelligence Group
6952,AI06952,Head of AI,81473,"80,000 - 100,000 USD",USD,EN,Entry-level,FL,Freelance,Denmark,M,Medium,Denmark,50,"Mathematics, AWS, Deep Learning, MLOps",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Associate,0,Technology,4/26/2024,6/6/2024,41,1881,8.3,Advanced Robotics
6953,AI06953,AI Software Engineer,66925,"60,000 - 80,000 USD",EUR,EN,Entry-level,CT,Contract,Netherlands,L,Large,Netherlands,50,"Spark, MLOps, Python",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Master,1,Real Estate,11/1/2024,12/20/2024,49,1398,5.1,Future Systems
6954,AI06954,Head of AI,111857,"100,000 - 120,000 USD",USD,EN,Entry-level,PT,Part-Time,Switzerland,L,Large,Norway,50,"Data Visualization, TensorFlow, Tableau, Spark",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,PhD,0,Government,8/25/2024,10/11/2024,47,1519,7.4,Algorithmic Solutions
